,BH2_FDSW220017122.1r,BH4_FDSW220017124.1r,BH6_FDSW220017126.1r,BH8_FDSW220017128.1r,BH10_FDSW220017130.1r,BH12_FDSW220017132.1r,BH14_FDSW220017134.1r,BH15_FDSW220017135.1r,DD1_FDSW220008388.1r,DD3_FDSW220008390.2r,DD5_FDSW220008392.2r,DD7_FDSW220008394.1r,DD9_FDSW220008396.1r,DD11_FDSW220008398.1r,DD13_FDSW220008400.2r,DD15_FDSW220008402.2r,DY2_FDME210438600.1b,DY3_FDME210438601.1r,DY6_FDME210438604.1r,DY7_FDME210438605.1r,DY10_FDME210438608.1r,DY11_FDME210438609.1r,DY13_FDME210438611.1b,DY15_FDME210438613.1r,LYG1_FDME210455382.1r,LYG3_FDME210455384.1r,LYG5_FDME210455386.1r,LYG6_FDME210455387.1r,LYG7_FDME210455388.1r,LYG11_FDME210455392.2r,LYG13_FDME210455394.1a,LYG15_FDME210455396.1a,NB1_FDME210455352.1r,NB2_FDME210455353.1r,NB4_FDME210455355.1r,NB6_FDME210455357.1r,NB7_FDME210455358.1r,NB11_FDME210455362.1b,NB12_FDME210455363.1r,NB15_FDME210455366.1r,SY1_FDME210455397.2a,SY3_FDME210455399.2a,SY7_FDME210455403.2a,SY9_FDME210455405.2a,SY11_FDME210455407.1r,SY12_FDME210455408.1r,SY13_FDME210455409.2a,SY15_FDME210455411.2a,ST1_FDME220007465.1r,ST3_L1,ST7_FDME220007471.1r,ST9_L1,ST10_L1,ST12_L1,ST13_L1,ST15_L1,WZ1_L1,WZ3_L1,WZ5_L1,WZ7_FDME210455463.1r,WZ10_L1,WZ11_L1,WZ14_L1,WZ15_FDME210455471.1r,XM2_FDME220007436.1r,XM4_FDME220007438.1r,XM6_FDME220007440.1r,XM8_FDME220007442.1r,XM10_FDME220007444.1r,XM12_FDME220007446.1r,XM14_FDME220007448.1r,XM15_FDME220007449.1r,YC1_FDME220007405.1r,YC3_FDME220007407.1r,YC5_FDME220007409.1r,YC7_FDME220007411.1a,YC9_FDME220007413.1r,YC11_FDME220007415.1r,YC13_FDME220007417.1r,YC15_FDME220007419.1r,ZH1_FDSW220008784.1r,ZH3_FDSW220008786.1r,ZH5_FDSW220008788.1r,ZH7_FDSW220008790.1r,ZH9_FDSW220008792.2r,ZH11_FDSW220008794.2r,ZH13_FDSW220008796.2r,ZH15_FDSW220008798.2r,CXD_1412_FDSW210423229.1r,CXD_1414_FDSW210423231.1r,CXD_1604_FDSW210423236.1r,CXD_1609_FDSW210423241.1r,CXD_1610_FDSW210423242.1r,CXD_1611_FDSW210423243.1r,CXD_1612_FDSW210423244.1r,CXD_1613_FDSW210423245.1r
SD_DY_contig_5635596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.321061222,0,25.15987451,14.38824472,0,0,11.34268775,12.9206536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_10622095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700246214,0,0.322160217,0.252315511,0.684277386,0.929140048,0.965880952,1.706285512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.452490179,6.512888209,3.864145663,2.116644307,4.919504527,19.63156471,3.638310538,3.932766009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HN_SY_contig_9710977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50542967,64.21758703,8.985057055,38.27281604,8.458853367,24.01064242,30.18060122,13.14735868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_9230207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.212258003,89.89064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ZH_contig_25038150||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745249944,0.552504269,0.010389723,0.466476438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.78247355,14.89612024,10.87072336,9.360340789,13.88301131,12.5362943,16.46138766,12.37993759,0,0,0,0,0,0,0,0
JS_LYG_contig_13531560||full,0,0,0,0,0,0,0,0,1.982552286,1.457251153,2.539043367,1.405345649,3.177966475,0.976157102,2.089181805,0.846439794,1.493066129,12.51938937,0.059743977,0,0,0,0,0,17.59196608,12.97595663,12.90873669,6.378018583,7.439713127,4.296338328,7.690389975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055287512,0,0,0,0,0,0,0,0,22.75984597,29.94896116,26.21079657,22.03565108,20.80011335,24.80495161,23.26009723,26.23115532,0.118061711,0.728406775,0.845254839,0,0,0.029522551,0.162384794,0.117656433,0,0,0,0,0,0,0,0,1.112121418,1.075744097,5.058382472,0.774005646,0,2.44527645,0.696719039,0.634731165
GD_ZH_contig_20684398||full_1,0,0,0,0,0,0,0,0,6.252027965,6.752435999,1.714712734,3.389476887,13.18251597,3.892825966,6.908867777,1.864348975,0,2.090181013,0,0,0,0,0,0,0.266591727,0,0,0,0,0,0.276375994,0,1.985537192,2.061280431,5.793004905,6.569932993,8.82868367,1.394928592,2.481144647,0.814610594,0,0,0,0,0,0,0,0,1.785194267,17.9124152,2.065081157,3.975972181,0,5.070793596,0.189352915,0,0,0.19965026,0,0,0,0,0.153333042,0,0,0,0,0,0,0,0.095288119,0,2.14235288,0,0,2.698364858,2.040663838,0,2.076869626,0.733806933,12.62027332,14.98506251,6.284641444,11.9834123,11.97717879,6.369493541,13.70712815,10.11082359,3.141774664,2.980783492,0,0,0,0.896405854,0,0
HN_SY_contig_10824636||full,6.677522129,1.883279358,1.954093096,2.817841317,2.329154392,0.569208875,3.447429199,0.981823119,0,0,0.201145944,0,0,0,0,0,2.821491341,5.43883236,1.760155008,0.750811208,0,0,0.160758914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.002462311,4.260880067,3.713811978,2.292989119,2.389637259,1.164262059,9.159356028,11.79459791,1.140991799,7.578268623,0.693500496,3.879928671,0.968851224,0.853973441,11.98897855,9.518478185,0,0,0,0,0,0,0,0,7.569813667,8.370365023,3.690561951,6.85089271,8.463062173,6.676245644,7.758632493,3.891002662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.787003139,0.10792531,0,0,0,0,0
ZJ_NB_contig_13278931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847297065,0,0.087419666,0,0,0,0,14.45110992,4.264628904,12.60973525,15.70670634,13.06982764,7.984867548,11.38115427,8.464545843,0,0,0,0,0,0,0,0,0.190223102,0,0,0,0,0,0,0,5.797589933,5.57069498,8.315708571,0.788260358,5.126974127,4.994468058,5.214185858,9.961101944,0,0,0,0,0,0.074196404,0,0,3.23261014,1.319373351,2.040154573,3.669104083,7.090230908,5.11841574,5.510291752,3.929510908,0,0,0,0,0,0,0,0,2.1517132,3.783675322,0,0.056840046,3.258689686,4.503762217,2.714480577,4.519891685
JS_YC_contig_23338850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.991316883,0.500275108,9.603314609,5.72459659,10.23617293,0.275201561,0.551603727,0.70093417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.81765033,33.97467431,10.45682893,24.750545,16.03587999,23.24480845,6.483484008,11.69165464,0,0,0,0,0,0,0,0,61.76258269,49.60393313,42.63792703,75.78206705,69.08241486,51.91312939,98.85036816,57.90519901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ_XM_contig_4277716||full,0,0,0,0,0,0,0,0,0.729827911,0.317580886,1.149282561,0.241172935,1.231253538,1.393105902,1.573177691,1.244606489,0,0,0,0,0,0,0,0,0.407686777,1.176267088,1.754891375,1.459300587,1.150145641,1.659512708,0,0,0,0,0,0,0,0,0.554434465,0,0,0,0,0,0,0,0,0,0,0.582950613,0,1.381162331,0,0,0.311111243,1.092022534,5.651438192,7.126333341,7.35927453,6.42383174,4.386889596,5.1700844,2.908754152,3.146736594,2.210793087,7.945287304,3.818023632,4.332311648,5.174346097,10.3340453,2.981458197,3.791553734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761070302,0.605911567,0.579319879,0.028631253,0.109548539,0.089446363,0,0.586108149
GD_ST_contig_9334074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.548138194,1.304536225,3.549498649,2.424596217,9.684332364,3.031786954,5.151112377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0832623,171.1554614,5.664360156,3.739101735,52.75623164,11.25464141,13.01438045,26.72300271,0,0,0,0,0,0,0,0,54.34892377,25.0584562,62.76020254,54.27648085,39.9473891,111.3693288,48.04289945,68.8809143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_QD_contig_25755652||full,0.410745989,0.571303771,0,0.153334643,0,0,0.938058911,1.172149509,0.653631916,0.051552796,0,0.969378498,1.448500704,0.321711166,1.12847778,1.588164393,0,1.638501384,0,0,0,0,0,0,2.038993138,3.718246276,4.999527264,9.741345077,10.63629375,2.664796462,1.105827385,0,1.776248608,0,0.314885772,0.700308224,1.300476592,2.163638706,0,0,0,0,0,0,0,0,0,0,0,1.145698176,0,0.308849925,0.675076604,0,0.738119724,0.270421312,1.074641156,0.665546472,1.424256769,0.917013435,1.125057075,2.227466127,1.368549908,0,4.006624018,1.905783315,1.850200529,1.968664964,1.556429579,1.560692687,1.808548838,0.175934575,0.431049997,0,0.249516098,0.657271378,0.851012163,1.046722597,0,0.629744426,0,0,0,0,0,0,0,0.359000866,7.721113164,11.68621985,5.817838665,3.826052162,12.81049669,12.93405306,10.50432291,10.25279785
ZJ_WZ_contig_25774568||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18992784,0,1.881956947,1.649136366,0,0,0,2.992231368,0.276792581,2.400784581,4.989096603,3.694002062,5.203379472,7.139077384,7.404381376,0,0,0,0,0,0,0,0,0.454839036,0,0,0,0,0,0,0,8.988762586,10.33598961,8.287734698,6.98072383,13.49243748,7.537257911,12.39471347,6.120685391,0,0,0.386505936,0,0,0.210063062,0,0,4.606693685,5.737462369,6.350037137,4.479966689,5.871719943,6.432759708,6.320075536,7.083436403,0,0,0,0,0,0,0,0,0.809506171,5.665645057,0,0,11.84488942,6.929436192,10.84427741,5.207006854
HN_SY_contig_4440813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454233349,0,0.889842538,1.052811022,169.9003874,131.5562395,23.3306683,17.47686595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_24391583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.91803665,47.69110374,7.176466524,10.59733901,4.76354353,4.450949954,2.231649358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_YC_contig_22976930||0_partial,0,0,0,0,0,0,0,0,6.45082112,4.171691362,6.448268872,5.531813756,4.958780386,5.635617079,8.663023391,12.81603329,0,0,0,0,0,0,0,0,44.0949412,66.32400035,61.90008751,48.34178976,42.86141535,92.46721888,65.05227585,7.526187211,42.1529045,14.72519599,34.06676746,33.35577327,35.71162953,28.02175154,27.22728389,21.45020273,0,0,0,0,0,0,0,0,1.408162377,1.036140523,1.045132462,1.118082325,0.028478629,0,0.855598067,0.609602224,43.38657959,38.47801096,42.90743937,19.03961845,47.58128885,53.3783124,42.67514417,47.49484054,4.469222096,6.289952233,6.717104442,9.153342206,7.754659946,5.286536107,7.157976849,5.809517848,13.60566509,10.8052922,10.32339723,20.01380069,17.38333002,19.38147878,18.12397987,22.01639307,0,0,0,0,0,0,0,0,99.45082106,115.34719,13.2027822,64.34359171,83.48416555,77.17931189,72.17291546,70.23898211
HN_SY_contig_10059483||full,1.656590549,1.83051367,0,0.1714554,0.21108121,0,0.258847904,0.616560874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59291034,13.14217793,19.71248442,26.26101748,34.72041244,31.60267756,12.02799289,19.98808173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_NB_contig_24021099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.302042175,4.050780396,12.16912059,12.26584298,12.2641986,16.45068264,19.62679468,27.06470393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.15801622,18.09880586,17.8815435,24.16782924,8.468180402,13.70766229,12.95316319,8.622659431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GX_BH_contig_23952910||full,8.014244513,9.945931541,9.372688078,7.277810221,10.3871148,13.42878563,8.44887001,9.575386742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527499684,1.357807328,0.194091542,0,5.39750769,4.696806947,3.340351005,1.884243952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647173429,0.176332757,0.94523934,1.069310615,0,0.144950567,1.132668992,0.92629054,0,0,0,0,0,0,0,0
FJ_XM_contig_35132814||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018788954,0,0.012320961,0,4.07570414,11.97710534,10.86863749,3.985442621,0,0,0,0,0,0,0,0,13.8092843,6.657537686,10.08060799,2.213268059,11.30277684,9.271536084,5.285333281,8.20283934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_contig_25643626||full,0.55254326,2.674538865,2.670014421,0.15809928,0.297714796,2.960998743,0.383817806,2.685522497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19871005,57.63213117,31.81940915,50.33572241,3.628026103,13.09170373,53.13376746,48.80887919,0,0,0,0,0.286399611,0,0,0,1.643665383,7.10251601,8.088004954,1.215900266,2.408445339,5.514617992,8.601772589,6.634902548,0.154248283,0,0,0,0,0,0,0,0,0.460201608,0,0.160544311,0.140085311,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_8561421||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.966346536,0,9.133837507,9.325737222,24.20475843,11.13242912,12.70578767,13.21085794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_780608||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.40913594,0,10.19043693,3.576803989,2.499830807,1.985080664,21.56130849,2.429892577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_21286607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.253105608,0,12.11493775,33.38183019,20.89301913,0.750311061,11.41767422,16.77445568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_NB_contig_9983418||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.354559509,3.44940871,15.34876997,9.939012178,5.382187302,10.57718084,10.08759164,17.56329475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.86373337,18.25096277,19.47132984,17.89018707,15.73399178,23.75224422,16.31732508,14.44138913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LN_DD_contig_7442935||full,0,0,0,0,0,0,0,0,22.14208462,32.43176071,14.48472974,129.0655349,38.42682449,31.90161844,24.96024503,94.65607961,0,0,0,0,0,0,0,0,0.413676828,0,0,0,4.389983974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10283486,0,0,0,0,0,0,0
HN_SY_contig_5300050||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313408387,0.507864189,0,0.812206591,82.60213015,0,0,0.259976131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_10103586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.46836558,0,47.29851826,81.01518875,6.636821529,75.58020175,125.1870546,100.5767783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ_XM_contig_3775570||full,0,0,0,0,0,0.063154303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4650784,0.129361102,0,0,0.168081896,0.460785913,0.25691071,0,0,0,0,0,0,0,0,6.01905145,9.071081744,5.75098768,5.338600631,5.055014891,5.401103525,5.597698482,7.963927624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_24437716||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.78777212,0,0.114668611,23.9899516,0,0,7.494450381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ_XM_contig_14522063||full,0.222735646,0.154750176,0.244023933,0.417083065,1.311711123,0,1.013341737,0.4664999,8.760205211,3.965730361,13.82840409,8.919161704,14.1152756,11.13278974,8.537916299,5.669680738,0,1.726542615,0,0,0,0,0,0,8.578464861,10.37878009,7.192238344,10.84635121,8.350778559,16.99662074,3.426684365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087371917,0,2.388013376,0.540791431,0.889822738,0,1.085257768,0,0,0,0,0.13520054,0,0,0,4.800119831,4.741643314,10.79340605,9.279260084,5.989882131,5.778692358,8.388492011,5.705464859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.080194411,3.005583177,2.555582673,7.531735933,2.874391191,2.029874664,0.946177936,1.206761896
SD_QD_contig_27737584||0_partial,2.518605998,4.841142923,1.584264717,0.754067973,3.059734972,3.200473284,5.303943227,4.014259018,4.208177292,2.132676533,1.957947444,2.564872912,3.394511613,5.76260471,4.458816827,4.44847338,0,0.033010248,0,0,0.775829482,0,0,0,9.489950915,5.718434148,2.893851919,12.1180722,12.66209696,0,13.42708645,0,41.59345976,20.77741815,38.13759732,51.25528617,53.06470645,43.84082322,42.19141033,30.10133894,0,0,0,0,0,0,0,0,29.13116903,47.70035916,27.55800691,31.07762972,12.91513054,3.502784002,9.62548541,19.54763314,26.79453499,18.85715958,19.94728971,11.60102025,36.05369905,24.73111779,33.25619657,14.53394125,21.1434392,20.90101846,17.64109079,17.80622521,23.66265831,18.38843718,11.94549338,23.00741009,64.30660572,50.47564874,45.94193698,52.40632959,46.62833577,65.85249542,66.62243217,52.84957754,20.50387066,52.25143681,27.35290778,57.73010589,43.87492998,45.06529362,44.42083375,40.66291965,21.84518994,25.62062897,20.87168371,28.37228747,27.06318052,25.63194689,27.00319088,25.93182681
HN_SY_contig_20029153||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.112866031,1.36498448,0.800842927,0.647370699,0.686519577,0,0,0,0,0,0,0,0,0,0,0,0.787910861,9.032124139,9.818131829,21.44175058,8.725377309,17.56923502,12.05492387,6.043566997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056755921,0.974708799,0,0.581673833,0,0.172057642,0,0.858355433
ZJ_WZ_contig_21616944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.679258179,3.896059449,3.978626155,5.391355968,5.023796548,14.50353128,2.395137141,4.784579843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_3490686||full,0,0,0,0,0,0,0,0,0,0,0,0.814623236,0.033592047,0,0,0.253065417,0,0,0,0,0,0,0,0,17.96950776,5.515486297,5.524446442,6.18884932,23.33219964,10.16741291,1.136489441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.156788865,4.078090199,3.604022851,6.954834877,5.117069192,11.2509266,6.963518894,5.248080984,0,0,0,0,0,0,0,0,6.674887609,0.496554998,0,0.174741804,0,0.594515804,0,0
ZJ_NB_contig_2124592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.51343004,3.635880845,18.00903115,14.38772275,12.32858376,17.37845674,18.99887284,16.53711733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.967197083,6.332351222,8.336692498,2.118060583,6.297618401,10.62375294,5.836478295,7.638982274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_23526251||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84726535,0,6.322924789,6.13321902,8.701744929,4.317703771,23.039318,3.318762518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_YC_contig_2041191||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.982256758,0.488861008,3.943258654,2.972393855,4.789600076,4.984595324,14.01437327,12.90000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.854822854,2.859323472,5.939927923,0,10.24386435,5.99511131,11.59420023,2.279590735,0,0,0,0,0,0,0,0,9.622761807,9.071943133,12.18181289,11.5100374,7.796454583,4.62292265,9.996568656,16.06443084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_16656584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568222177,0,14.41305838,0.728891178,6.563299375,0,15.7748918,18.08500917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_NB_contig_9987891||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162583044,0.349185569,1.265712697,0,0,0,2.013584675,1.186451818,1.704601054,2.229195675,1.530480573,4.145138066,2.03299391,4.624280006,0,0,0,0,0,0,0,0,0.081137208,0,0,0,0,0,0,0,5.533193305,5.640246602,4.851210114,2.547713822,5.48870067,4.277032851,4.477649903,1.280433802,0,0,0,0,0,0,0,0,1.478152341,3.020781289,1.577049922,1.982922958,3.652019419,3.512046278,3.536266514,3.798600232,0,0,0,0,0,0,0,0,0.2249399,2.722810717,0,0,4.645846904,6.031445787,5.6555548,4.199642179
JS_YC_contig_21817397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.663942606,0,5.188968909,2.028295993,0.617539298,3.494983979,5.372373315,1.258253169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23874551,0.051464138,2.057791653,0.492360825,2.482401702,0.031829998,0.632398102,0.294935792,0,0,0,0,0,0,0,0,2.697048667,7.543858241,9.413851348,5.890491798,7.861366605,1.521178799,1.809304428,4.823004458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
