host,BH2_FDSW220017122-1r,BH4_FDSW220017124-1r,BH6_FDSW220017126-1r,BH8_FDSW220017128-1r,BH10_FDSW220017130-1r,BH12_FDSW220017132-1r,BH14_FDSW220017134-1r,BH15_FDSW220017135-1r,DD1_FDSW220008388-1r,DD3_FDSW220008390-2r,DD5_FDSW220008392-2r,DD7_FDSW220008394-1r,DD9_FDSW220008396-1r,DD11_FDSW220008398-1r,DD13_FDSW220008400-2r,DD15_FDSW220008402-2r,DY2_FDME210438600-1b,DY3_FDME210438601-1r,DY6_FDME210438604-1r,DY7_FDME210438605-1r,DY10_FDME210438608-1r,DY11_FDME210438609-1r,DY13_FDME210438611-1b,DY15_FDME210438613-1r,LYG1_FDME210455382-1r,LYG3_FDME210455384-1r,LYG5_FDME210455386-1r,LYG6_FDME210455387-1r,LYG7_FDME210455388-1r,LYG11_FDME210455392-2r,LYG13_FDME210455394-1a,LYG15_FDME210455396-1a,NB1_FDME210455352-1r,NB2_FDME210455353-1r,NB4_FDME210455355-1r,NB6_FDME210455357-1r,NB7_FDME210455358-1r,NB11_FDME210455362-1b,NB12_FDME210455363-1r,NB15_FDME210455366-1r,SY1_FDME210455397-2a,SY3_FDME210455399-2a,SY7_FDME210455403-2a,SY9_FDME210455405-2a,SY11_FDME210455407-1r,SY12_FDME210455408-1r,SY13_FDME210455409-2a,SY15_FDME210455411-2a,ST1_FDME220007465-1r,ST3_L1,ST7_FDME220007471-1r,ST9_L1,ST10_L1,ST12_L1,ST13_L1,ST15_L1,WZ1_L1,WZ3_L1,WZ5_L1,WZ7_FDME210455463-1r,WZ10_L1,WZ11_L1,WZ14_L1,WZ15_FDME210455471-1r,XM2_FDME220007436-1r,XM4_FDME220007438-1r,XM6_FDME220007440-1r,XM8_FDME220007442-1r,XM10_FDME220007444-1r,XM12_FDME220007446-1r,XM14_FDME220007448-1r,XM15_FDME220007449-1r,YC1_FDME220007405-1r,YC3_FDME220007407-1r,YC5_FDME220007409-1r,YC7_FDME220007411-1a,YC9_FDME220007413-1r,YC11_FDME220007415-1r,YC13_FDME220007417-1r,YC15_FDME220007419-1r,ZH1_FDSW220008784-1r,ZH3_FDSW220008786-1r,ZH5_FDSW220008788-1r,ZH7_FDSW220008790-1r,ZH9_FDSW220008792-2r,ZH11_FDSW220008794-2r,ZH13_FDSW220008796-2r,ZH15_FDSW220008798-2r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
FJ_XM_bin_88,1.644584356,1.375368132,1.965077396,1.43819303,2.2281656,1.440298319,0.982904073,1.126003214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025680947,0,0,0.289824028,0.835840388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.193464422,2.440597603,0.580288576,0.981090142,0.494138576,0.028849384,1.19921803,1.556769246,0,0,0,0,0,0,0,0,3.396943579,3.319152749,5.56444925,7.444951811,5.107702883,4.948317034,3.767291395,4.504736654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ_XM_bin_90,5.589141355,6.514759002,1.144237137,2.193322824,10.7035986,4.326401988,17.66912255,14.83016978,5.83832948,7.042590188,13.55010373,7.848692597,7.691037258,6.354918858,5.371764962,6.594630594,0,0,0,0,0,0,0,0,72.87868268,86.7432156,85.50016964,50.4353139,39.8139626,123.8152336,49.62884685,38.60348487,3.790785384,1.140728509,3.221850358,3.629737911,3.971062235,3.080218203,2.645115122,2.385146105,0.529371329,1.331717212,3.115084434,0.750664446,2.456685235,0.980225151,1.681092227,0.358933585,11.51976761,14.16341277,9.760862391,12.85160781,7.806191565,5.356439141,6.474039856,7.104287937,14.47279639,14.09996923,20.28024664,16.22326834,15.19231759,17.34905148,15.11934682,26.34054904,50.38215608,56.7084413,53.47787454,47.604593,49.80361232,38.54488593,73.10679699,49.17422179,0.674223918,0.520628847,0.421510408,0.650743291,0.639822962,0.75961981,0.542638518,0.799478554,0,0.273192125,0,0.043103264,0.037331852,0,0,0,26.49136645,31.17310499,15.0155709,25.61607426,14.65370535,19.51038199,16.83246746,21.21272936
FJ_XM_bin_93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100857813,0.238189354,0.039849337,0,0,0,0,0,0,0,0,0,0,0,0.309815524,2.00393917,0,0.092639628,0,1.949929808,1.13108638,1.432437275,0.370842581,0.100470744,0,0,0,0,0,0,0,0,0,0,0,8.1673755,15.09140709,13.11098711,6.318573784,3.168451812,0,0,1.707495822,0,0,0,0,0.400005125,0,0,0,1.777513325,5.619464958,24.77719568,20.44018759,5.282374513,4.355782583,5.597444906,11.10671293,21.31573443,18.0658339,23.58497057,20.25005884,16.78840467,29.45902047,21.0399944,20.56409487,1.499917332,4.35060011,2.934468339,8.397398611,5.038893746,4.998004322,7.576277198,5.11611745,0.006920638,0,0,0,0,0,0,0
FJ_XM_bin_99,7.509110044,6.992999803,17.31483378,12.75226574,10.50620846,6.746638051,5.504460913,5.297562789,39.66609633,35.41786455,30.72801942,44.8018118,42.79260734,41.52691282,46.28490658,27.15078284,4.566587236,41.94746755,7.876876515,0.599919768,0.352129308,0,0,0.013144134,26.39359849,62.37409658,76.89411553,53.41483354,57.45667208,155.7961558,15.01874977,3.110525156,15.28891571,3.814283449,14.23272985,9.643589556,7.852258035,4.025081835,2.658270858,3.37422679,0,0,0,0,0,0,0,0,0.066551504,0.841121062,0.042043898,1.248388578,0,0,1.093290214,0.812467173,33.83013705,25.82489507,24.31217623,29.01140748,28.6401266,18.80012424,8.69171464,33.10109996,51.62673397,80.61616717,86.74740374,79.87029338,71.36143723,79.8520192,55.82469712,47.96625076,37.29059236,50.33587209,55.18080628,36.68948234,48.42215319,32.5629941,40.70198317,33.89421413,0.587972251,2.010836686,0.706517226,2.326515248,2.502657536,1.95158631,2.229472159,1.835047211,58.90301761,39.50650312,56.70459848,41.55547131,33.9576406,39.82644381,39.388922,31.42861847
GD_ST_bin_100,7.600901309,6.592759808,9.075047888,6.377803159,8.91259756,4.77634137,6.926622259,6.664366405,0,0,0.021147947,0,0.519164637,0.264221053,0.424640499,0,0,1.03232758,0.486862026,0,0,0,0,0,0,0,0,0.277108256,0,0,0,0,0.728174948,0,0.447533232,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336330148,21.39927029,3.779144782,11.34209068,1.049615704,2.583582887,23.44938898,27.93355092,0,0,0,0,0,0,0,0,10.20325079,34.79536981,52.96786432,41.80935553,31.71699,22.25903592,29.43017801,21.78592536,0.033590951,0.82205237,0.929959702,0,0.4219587,0,0,0,0,0,0,0,0,0,0,0,0.24889326,0,1.195419505,0.195653052,0,0,0,0
GD_ST_bin_103,2.876517542,1.183628523,0.63317978,0.213278345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.245785858,23.2191191,4.693254366,10.88476104,1.066553163,0.87835044,8.724574932,15.87852001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_106,0.15157999,0,0.525452215,0.295434878,0.357504093,0.359048126,0.043472263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.150132692,37.02351017,10.24868864,36.28052937,11.22664685,11.78298033,46.12009733,26.26522971,0,0,0,0,0,0,0,0,0.37462607,1.741055237,0.992006059,1.199867585,1.929533076,1.074673665,0.662239927,0.247627012,0,0,0,0,0,0,0,0,0.973774537,2.387797743,0.959355148,2.743632627,3.595032876,2.402029266,2.231409338,1.806582767,0,0,0,0,0,0,0,0
GD_ST_bin_109,0.823218542,0.71859795,2.665599201,0.769180999,0.937365112,1.339135167,1.140327694,1.126146516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.41098778,54.55901733,31.45897909,40.85832812,7.988426785,12.97062547,51.06094829,51.18280521,0,0,0,0,0,0,0,0,2.293475499,7.428429094,9.157784718,1.249475473,1.954382882,6.513623909,6.906386103,5.791908269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_112,1.487525211,1.180778468,1.183380538,0.636180301,0.972021942,1.092729413,0.621745025,0.870034265,1.038522182,1.622543195,0.896024262,1.21524341,1.562574591,1.116178804,1.049059491,0.922031397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3973766,0.053039171,0.619873647,0.48211181,0.724278404,0.881212306,0.407814739,0.637438331,0,0,0,0,0,0,0,0,9.443598991,16.28454147,5.886287519,16.38124528,10.18368683,7.319850938,19.72185914,12.83866064,0,0,0,0,0,0.037724776,0,0,0,0.251064759,0,0.473597806,0.473645792,0.441228997,0.085606566,0.142465118,0,0,0,0,0,0,0,0,46.61176351,52.39030974,42.59499825,48.52005923,50.49884532,46.3080064,38.73314354,46.57132751,0,0,0,0,0,0,0,0
GD_ST_bin_114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88037586,57.67306311,0.190080158,1.647062573,0.706567046,0,2.034405093,2.415549357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.855678596,0.210255459,3.163865593,2.341033286,2.311624514,2.205771716,1.583437808,0,0,0,0,0,0,0,0
GD_ST_bin_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.868491983,0.225933044,1.652107208,0.852790506,21.13059301,16.41727794,5.672512783,6.060619591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225672459,4.212070723,0.524307463,2.411191246,4.015762305,2.757747111,3.028197902,3.893326118,0,0,0,0,0,0,0,0
GD_ST_bin_120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.62271262,20.8453711,0.854120859,0.654679334,4.357700426,0.10003726,1.814304137,2.855403069,0,0,0,0,0,0,0,0,0.703776346,1.230623033,6.339909894,6.276339542,6.048717269,2.060163135,2.790562019,3.838084379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.847175704,3.604833529,2.846352533,5.410174582,4.608483748,13.78578653,47.96705344,31.34680495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883937717,6.712948775,0.929841217,4.180149917,1.039582816,4.505679923,11.24859924,11.82078147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_124,0,0,0,0,0.578092996,0.065936332,6.566491795,3.663292791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.138044679,3.854642665,6.609414267,7.24234256,5.811884146,3.704246457,3.27275418,5.400633866,0,0,0,0,0,0,0,0,0.391054348,0.496483229,0.503540696,0.594018971,0.636205157,0.347678866,0.627693949,0.531700552,0,0,0,0,0,0,0,0,0.354802739,0.577454286,0.499492874,0.82744227,0.677888071,0.666935828,0.738081727,0.594965002,0,0,0,0,0,0,0,0
GD_ST_bin_125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176338548,0,0,0,16.90757324,19.89233521,11.7164783,8.517378475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_127,0,0,0,0,0,0,0.332226792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.491845554,7.397794727,7.481269288,10.31302655,0.292318335,1.691053116,10.7944562,13.19161733,0,0,0,0,0,0,0,0,0.996695938,1.169295215,4.366419591,2.395886066,0.96847,1.150557954,1.54991631,1.124908185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_129,4.140497632,2.869715511,6.18604009,4.228395837,7.021460616,4.729541217,3.787026512,3.789022674,0,0,0,0,0,0,0,0,12.61953438,23.64462756,2.070026404,0.529033534,0,0.633337346,0,0.971014323,0.870235188,1.404610647,0.354074088,2.195455938,0.90023282,0.23821755,0,0,0,0,0,0,0,0,0,0,7.769837829,0,0,0,0,0,0,0,3.202032189,14.13969353,21.26948961,25.00383392,3.063082054,4.620184148,12.14873307,17.21502552,0,0,0,0,0,0,0,0,16.45489717,26.77478496,37.90954404,40.9091738,20.02834473,25.13124368,20.69921707,31.02658945,0.452387939,0.814527045,0.919408685,0.118869708,0.525051587,0.376210593,0.496455669,0.1746437,0,0,0,0,0,0,0,0,0.224114473,0.154470099,14.60958428,1.077346769,0.090573679,0.768855301,0.38231744,0.041474354
GD_ST_bin_130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198845396,3.032141852,37.32853212,26.66043428,0.094072475,0.601565176,4.194182313,6.622832941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288082605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.95682928,0,71.99402287,50.32836439,44.06438147,32.85179763,33.86554332,27.37156685,39.62120952,29.28495538,0,37.54046491,39.50275738,5.799968747,1.813773114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_137,1.949090426,1.719719025,1.379413017,1.426408968,1.590479067,1.175225212,1.193961442,1.817319112,0,0,0,0,0,0,0,0,0,2.001666972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692238782,1.324068239,0.092769493,1.668601951,7.474915407,8.388692829,6.638276674,5.644474581,0,0,0,0,0,0,0,0,1.029422565,2.252002204,1.310273633,1.644369032,2.317429079,1.733886162,2.769755101,1.102833888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.204396129,44.70270202,0,0.078811434,0.572891366,0,0.787951001,1.018751911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_148,1.580550588,1.691021923,4.160350184,3.745635249,2.731348742,3.575023827,3.441480986,2.978926508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.162893807,6.050597446,3.559720111,5.793852041,19.18192783,21.15875552,22.97229486,13.87888889,0,0,0,0,0,0,0,0,3.699381274,2.444595419,1.040561457,1.938031442,2.460473722,2.195268969,2.257831149,1.858316801,0,0,0,0,0,0,0,0,1.249775292,2.734699928,2.03783683,1.939889625,2.728818622,2.161414577,2.061827594,2.142060134,0,0,0,0,0,0,0,0
GD_ST_bin_151,4.460744467,3.573325001,0.100731111,0,0.225914204,0,0.353142267,1.322385016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087583022,0,1.019989408,0.225965023,2.658441682,7.267242306,22.85818648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29809341,0,0,0,43.89679203,7.288118242,0.140252563,1.95425504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.198700511,7.734445456,5.898371651,6.149596027,0.692789924,1.292696038,18.00747835,47.52861791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33684125,0.879490945,0.818807686,7.38546083,10.57089167,10.8440061,3.554414121,1.135887289,6.415239518,13.39029848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_166,3.259933693,2.600929614,5.55544502,3.304317819,3.530239211,3.698463383,2.617781238,2.896424053,6.494295138,6.073986347,4.381656671,2.236939365,3.734137852,5.855907391,5.34198966,4.520929276,0,2.036532548,0,0,0,0,0,0,7.962666248,10.89742739,6.264272295,9.326903676,3.38598188,5.813583213,5.31487852,0,0,0,0,0,0,0.031537796,0,0,2.185662058,0.889327151,2.641486094,1.165383253,1.438847109,1.923527337,2.059525462,1.885331895,11.18185224,9.445797371,9.886090249,5.89747706,2.949303344,1.333288054,3.38194402,3.051825508,0,0,0,0,0,0,0,0,8.846639215,9.707153484,14.2418859,7.22201859,9.465932297,8.701011712,8.788915394,10.23954219,0.057066174,0.216804571,0.114313358,0,0,0,0,0,0,1.549274301,0.074893184,0.633066437,1.003872304,0.622573637,0.750772351,0.921374499,0.191476045,0.744175523,3.391183167,1.501298453,0.460256227,0.842884998,1.279062338,0.393453146
GD_ST_bin_168,0,0,0,0,0,0,4.45136806,1.415155702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944960287,18.04759217,2.747776116,2.337926139,2.191480829,0.902514339,2.822931116,5.074827645,0,0,0,0,0,0,0,0,0.047360414,0.261938604,0.33002724,0.199069392,0.314122855,0.962854151,0.368166874,0.494115841,0,0,0,0,0,0,0,0,0.15347153,3.694929383,0.848427599,5.630296899,3.516701141,3.237740256,4.443783744,4.480590319,0,0,0,0,0,0,0,0
GD_ST_bin_169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.51161503,6.495892014,0,0.732378552,0,3.454314252,9.433990615,4.60266001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161020323,3.748479768,10.7730808,4.177375642,5.173510164,0.411912507,0.534962376,2.647640607,4.241346557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_177,0,0,0,0,0,0,0,0,0,0,0,0,0.183982572,0.360672968,0.095720681,0,0,3.378665927,0,0,0,0,0,0,0,0,0,0.15936083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.51157583,46.88302602,30.21541939,29.26318894,8.602149245,2.864107479,9.274433791,20.36223894,0,0,0,0,0,0,0,0,7.456069115,9.926746065,14.29428905,15.21773888,13.1166341,8.533512007,6.272499291,10.56254046,4.613930274,3.713985839,4.067494725,2.356802144,3.277105731,5.195273869,4.461012617,2.715735195,7.878383633,27.18531657,11.01144241,35.54124192,27.95844702,25.60152532,24.00019311,23.1812983,0,0,0,0,0,0,0,0
GD_ST_bin_23,0.371347937,0,0.930696863,0.730221417,0.638944,0.932442679,0.395894988,0.153949249,0,0,0,0,0,0,0,0,0,0.393427144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.570535551,3.690021369,4.590666818,8.164523188,2.087712089,11.71833081,29.80929873,32.57153957,0,0,0,0,0,0,0,0,2.531632309,4.41826531,2.361213606,2.374345038,3.064038399,3.427898077,1.643698353,1.247771678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_26,0,0,0.104672473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.373409117,11.56818535,5.760729352,9.181656588,2.245022309,0.685381193,3.225541009,4.7386443,0,0,0,0,0,0,0,0,0.422578618,0.752554651,2.451864129,2.813452814,1.391386228,0.822985047,0.872249719,0.905584361,0,0,0,0,0,0,0,0,0,0.583356235,0,1.045517333,0.629025663,0.355107668,0.423857391,0.358131786,0,0,0,0,0,0,0,0
GD_ST_bin_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934014363,2.016954622,0.465819672,1.494217746,1.890938212,5.127367218,15.67764668,11.57657105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.121337169,10.39200348,2.47902811,8.850199919,0.285026121,0.366214448,5.983149746,7.893052449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_3,3.766806082,4.315986759,6.395579716,6.736787648,3.988156721,6.616325864,6.002073512,5.271385136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.02820702,10.74145464,4.660861608,7.102377695,33.12091435,49.22759106,39.68809916,29.84037466,0,0,0,0,0,0,0,0,23.06622671,22.1827733,17.23981945,16.07086262,19.84117174,21.42884056,16.65172946,15.86321839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.600650307,2.013577474,0.315561964,0.553241075,11.60544793,17.29552499,12.91996303,11.05699657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_36,1.38722661,1.179140668,2.940663612,2.758807554,1.755637562,2.406310649,1.909426874,1.886228325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74470459,1.054193678,0,0.139715383,9.406634471,9.427186978,9.984487891,7.08330306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06606577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_41,7.71845009,7.156060963,3.923962334,3.580808408,2.580111876,4.04322298,2.943790107,3.366683916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054784665,0,0,0,5.771680398,21.7263393,14.95456485,15.85541987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.731715092,6.23342973,15.43261337,1.169264253,2.673612614,13.0779554,8.132711399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_bin_48,0,0,0,0,0,0,3.135710745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.66270069,22.04688651,19.29152565,11.1649765,7.312194099,4.060801999,9.076492391,8.389953994,0,0,0,0,0,0,0,0,0,0,0,0.196026808,0.084296675,0,0,0,0,0,0,0,0,0,0,0,3.756527743,4.483425065,5.995907821,5.34231933,4.634287847,4.92746616,4.097985597,3.997860079,0,0,0,0,0,0,0,0
