Candidatus.Falkowbacteria Chlamydiae Fibrobacteres Candidatus.Latescibacteria Candidatus.Parcubacteria Calditrichaeota Tenericutes Candidatus.Kariarchaeota Candidatus.Bathyarchaeota Spirochaetes candidate.division.WWE3 Candidatus.Rokubacteria candidate.division.Zixibacteria Candidatus.Schekmanbacteria Candidatus.Dadabacteria Candidatus.Krumholzibacteriota Candidatus.Hydrogenedentes Nitrospinae Euryarchaeota Ignavibacteriae Deinococcus.Thermus Thaumarchaeota Rhodothermaeota Thermoplasmatota Lentisphaerae Kiritimatiellaeota Candidatus.Aminicenantes Candidatus.Eisenbacteria Unclassified.Bacteria Verrucomicrobia Other.Proteobacteria Nitrospirae Thermodesulfobacteria Gemmatimonadetes Proteobacteria.Betaproteobacteria Firmicutes Planctomycetes Cyanobacteria Actinobacteria Bacteroidetes Acidobacteria Proteobacteria.Alphaproteobacteria Chloroflexi Proteobacteria.Deltaproteobacteria Proteobacteria.Gammaproteobacteria Candidatus.Falkowbacteria.HOST Chlamydiae.HOST Fibrobacteres.HOST Candidatus.Latescibacteria.HOST Candidatus.Parcubacteria.HOST Calditrichaeota.HOST Tenericutes.HOST Candidatus.Kariarchaeota.HOST Candidatus.Bathyarchaeota.HOST Spirochaetes.HOST candidate.division.WWE3.HOST Candidatus.Rokubacteria.HOST candidate.division.Zixibacteria.HOST Candidatus.Schekmanbacteria.HOST Candidatus.Dadabacteria.HOST Candidatus.Krumholzibacteriota.HOST Candidatus.Hydrogenedentes.HOST Nitrospinae.HOST Euryarchaeota.HOST Ignavibacteriae.HOST Deinococcus.Thermus.HOST Thaumarchaeota.HOST Rhodothermaeota.HOST Thermoplasmatota.HOST Lentisphaerae.HOST Kiritimatiellaeota.HOST Candidatus.Aminicenantes.HOST Candidatus.Eisenbacteria.HOST Unclassified.Bacteria.HOST Verrucomicrobia.HOST Other.Proteobacteria.HOST Nitrospirae.HOST Thermodesulfobacteria.HOST Gemmatimonadetes.HOST Proteobacteria.Betaproteobacteria.HOST Firmicutes.HOST Planctomycetes.HOST Cyanobacteria.HOST Actinobacteria.HOST Bacteroidetes.HOST Acidobacteria.HOST Proteobacteria.Alphaproteobacteria.HOST Chloroflexi.HOST Proteobacteria.Deltaproteobacteria.HOST Proteobacteria.Gammaproteobacteria.HOST
Candidatus.Aminicenantes 0.450249228636131 0.491286873099372 0.440382659816883 0.00120587172612696 0.652660015418626 0.271738051683134 0.474552402740825 0.342149070347598 0.491293515928257 0.287947703918643 2.39115081424046e-05 0.250108164590557 0.000863994440641225 0.297365407566757 0.321588465365592 0.0757064508033993 0.376237786771101 0.189706554372052 2.49134046725885e-12 0.0735169533589768 0.252388061006133 0.196530826546055 0.465941343517567 0.0028407321547661 0.170178600852381 0.0249241870735517 NA 6.59329252070684e-05 0.805352593468338 0.0471084488116373 0.395452913521146 2.08768940823667e-06 0.997938542926491 0.115107349602749 0.664591417020392 0.58252232245787 0.454806174531858 0.6832706757293 0.146540714291196 0.298088429699533 0.821165797932924 0.250606512382926 0.000535999273622911 2.58548737974706e-12 0.828210532990298 0.511184535951213 0.539394394715552 0.424696576663077 2.58732524294203e-09 0.464486420727605 0.331582178516238 0.355483753704297 0.324306395194581 0.488234294326166 0.547524364245361 8.63788054439318e-06 0.372443510065805 0.000434451946546677 0.0350826461570586 0.22867896650572 0.338092407644827 0.205668824156569 0.107749464765867 7.20690174205174e-12 0.352675246984272 0.397043644679314 0.257079191913674 0.38705923451104 8.26623411698257e-05 0.245777620690639 0.348809221525222 0 0.819464871724714 0.262797130487388 0.0627694205035509 0.061650569686873 0.309779877938237 0.179013074190882 0.365065007272352 0.413108592345062 0.676171907267059 0.592183129823637 0.676474450610209 0.0282016918448453 0.83352398322066 0.440993704481265 0.414897013884009 0.611749242796994 1.22615192021946e-06 0.757145368260347
Candidatus.Eisenbacteria 0.929548091445835 0.967436826539725 0.740892527637027 0.0361353400718687 0.220778691052687 0.126204307773452 0.051826653783539 0.336909286685288 0.872263167571269 0.608129575406291 0.412522282158963 0.0882194714770801 0.16342115872435 4.43865191290804e-06 0.512231036717996 0.704990803460244 0.508493669402031 0.261520099127922 5.41040545698479e-11 0.91014438038452 0.00277801044384463 0.0495622580617847 0.387806559838745 0.03575334748507 0.0747547124950767 0.420990650412463 6.59329252070684e-05 NA 0.0391839440499824 0.407246466983498 0.189280743340032 1.0130324783475e-05 0.0340098142732614 0.691039080179204 0.864594644327354 0.871268973106358 0.266447777284106 0.409774380776795 0.730595896012971 0.844389871515211 0.495865565866421 0.00908230074533134 0.000487760243569557 7.08551555206327e-08 0.26901487974861 0.000114705962086514 0.0939828834485703 0.173143317411987 0.474872654884326 0.03853304042683 0.172339929897263 0.0278969439737811 0.281719242973046 0.498154305820266 0.100821325495819 0.395163319697601 1.26993817417542e-06 0.185392209048967 0.0683291806652253 0.29062726663584 0.0729545019394984 0.146642236192159 0.297819620784412 5.07465180987765e-11 0.0208588387405928 6.45635905336395e-05 0.0185832619513757 0.312673139684258 1.78881975898548e-09 0.0393322293105545 0.0669757821540837 0.213494466337832 0.100966451058677 0.363964114598716 0.0190369626559113 0.00923436410292666 0.952400803335231 0.0506790633746119 0.548481732069874 0.806894569767495 0.937680018741265 0.0565496875429803 0.278103468010309 0.277698435734339 0.488221392895431 0.70607087040626 0.023924144349933 0.122962084345625 0.00525603578076672 0.016352821629227
Unclassified.Bacteria 0.0400510269336483 0.0207681370562751 3.92715543195976e-07 0.00127289940115061 0.00122926582457161 0.334480139181335 1.89015239115964e-05 2.42716957643552e-12 3.5807080378536e-06 0.0260155377971916 0.0108598392722419 2.22044604925031e-16 0.000283635539130689 0.146661101813813 1.75623448228635e-07 0.20643850154655 0.0143120483560375 2.59881005604257e-12 0.639001744124565 4.82745490915093e-07 0.149714240551723 3.22785620454624e-09 0.0101811907962186 0.00453145032382429 0 2.44556079365132e-06 0.805352593468338 0.0391839440499824 NA 0.356646068935835 0 0.215240452853922 0 0.0763439963328163 0.986974959622028 0.0386300215709212 0.000579054248883271 0.0706941303124795 0.392937746673191 2.74891220897189e-13 0.417106361663911 0.000596656605571955 0.00122855901703023 0.910255314575458 0.390866164665098 0.176839685076601 0.000690770782065364 0.0575618579936878 0.0930128693944485 1.41302243186203e-05 0.682434341078325 9.3546774770914e-09 5.97299987248334e-13 0.203782209806895 0.000625634871782355 0.0104525947946583 0.0274909676783968 0.000765395754838361 0.491312113435951 2.90741697828167e-07 0.675674253178959 0.193778089169142 6.3785998705157e-10 0.609794774436605 0.229466054626551 0.619366033548216 6.39334474250575e-09 0.00254473412054201 0.0604126696845617 4.44089209850063e-16 2.19313666782739e-07 0.640590823352009 0.401139528644944 0.000907636198346662 6.54533358179776e-07 2.59792187762287e-13 0.0309457805760003 6.15039244289406e-06 0.200566324752173 4.48107166928224e-07 0.0519688678879642 0.0652476774427133 0.0337805729221468 8.72017924535839e-09 0.0374791656733493 0.416535145101078 0.998194306550195 0.0157966142499346 0.00208076474023722 0.000154861208857549
Verrucomicrobia 0.783775065531646 0.684138423760684 0.446688605033246 0.613011288714823 0.0669542616699235 0.0208085612737361 0.00577584670979592 0.957048245668038 0.53118820187328 0.171008486737904 0.192034371494079 0.121521499625212 0.533267603349315 0.877376101453061 0.48939249717424 0.188822165814371 0.0962295784796878 0.183187941832405 0.079825671783504 0.00134122685788318 1.55004897806066e-11 0.579853651582396 0.0598906521047153 0.445167385702421 0.102117179836385 0.765483144549108 0.0471084488116373 0.407246466983498 0.356646068935835 NA 0.79946331132029 0.00681112463661959 0.464088413837634 0.137396795191573 0.0726257130138745 0.175188595260416 0.465466171461368 0.844685487349517 0.25243977262472 0.380966110700633 0.98293606358498 0.118990544314593 0.000866970537586997 0.188559331489293 0.00463047818111972 1.99549790469433e-07 0.00248292317520482 0.846531307489518 0.365532921065063 0.00413829163592028 0.0200052009530047 0.0135285624102888 0.822038116391169 0.660515652939291 0.0253230757998812 0.20798813860966 6.21559959057549e-08 0.289495688617713 0.000237218747148216 0.88070958600943 0.28138214296985 0.057605478134342 0.531127947573173 0.0643105392821368 5.00035630679463e-08 7.19592385678425e-10 0.833417137461971 0.0427006862700601 0.00865651156820602 0.1735442920748 0.180746925571907 0.0905346376591578 0.149427533855924 0.319641475935121 0.0195509054621974 0.24452638545351 0.267602202802858 0.0475649563011671 0.169568127380792 0.646813953154482 0.12388550436734 0.855881242249473 0.891711288404845 0.25460815963541 0.114321238051289 0.167787851734865 0.266082066400072 0.000450397856760931 0.78197879032517 0.00937060315474136
Other.Proteobacteria 3.46373246351561e-06 3.1820374881697e-06 2.53130849614536e-14 0.477213446970531 0.11207807270989 0.134455906683713 0.0200854063291813 0 3.75566244770198e-12 2.28308652872045e-07 0.180385454336861 0 0.529360630718625 0.13011543278482 0 0.836453572059511 0.0343034204707484 0 0.847952026579259 2.83179391047383e-09 0.392227062992205 0 0.0327404526752793 0.00432545476308221 0 2.57353458543719e-08 0.395452913521146 0.189280743340032 0 0.79946331132029 NA 0.997715248409676 0 0.658131748618997 0.216489267211001 0.17688750305191 0.057450671904105 0.0903197486086418 0.0123511041364615 6.21724893790088e-15 0.48718569798653 2.40788124035163e-05 0.00617905141116015 0.68176612646727 0.0171014701962169 0.0918200935280962 0.0813253432641925 0.0499404650066451 0.603408313227424 0.0272608232810096 0.0407645014270144 5.66895274811685e-05 0 0.140081853866084 0.0563546916983966 0.256636750548461 0.0144753645464402 0.428340552628701 0.884002619919429 3.77475828372553e-15 0.221851873477009 0.734184958198611 0 0.800963138429382 0.362409298936729 0.702706288046264 0 0.0165300622840738 0.157714512136007 4.44089209850063e-15 3.50065901133512e-06 0.274611803828946 0.0190499469912084 0.00800546960523363 5.52162759959174e-11 4.44089209850063e-16 1.98174253007721e-07 2.21924700838372e-11 0.373267435138624 0 0.583644257136722 0.712251606952937 0.0382218130427754 4.44089209850063e-16 0.569284003957896 0.445538441522441 0.0532472004674671 0.335809835820749 0.0856034860070829 1.35207369744705e-08
Nitrospirae 0.823942147767822 0.909653244202403 0.695868073621258 0.182053637731366 0.438236252520941 0.536048746778744 0.207909979276796 0.481084851848258 0.891979678813256 0.558569885245294 0.964185175257965 0.207586523615963 0.306460725559322 0.00692828798495393 0.638101482956014 0.0152919812317398 0.160173659103414 0.111233931152765 0 0.0979954825775853 0.0205465028941187 0.263423118407144 0.175870207599361 0.00058525216457106 0.212100734457729 0.00015280450915256 2.08768940823667e-06 1.0130324783475e-05 0.215240452853922 0.00681112463661959 0.997715248409676 NA 0.395658457139541 0.00275239499052793 0.339098300765309 0.861883744210836 0.156518508219372 0.116944102092159 0.129435191126643 0.0273060388971742 0.397647562642708 0.00843424196398801 0.00842313521293625 0 0.00352235953055446 0.244903625036708 0.259929818617447 0.139016706192054 0.630595827778454 0.183210717907455 0.412724852714319 0.161386897366011 0.438944476454737 0.107559906426127 0.286242258810298 0.889447257352973 0.336328391167428 0.343467566781236 1.11512005229741e-06 0.295713471549606 0.611316359348096 0.899650366817432 0.102856648463075 0 0.0437257277652756 0.108309578544291 0.225606779192241 0.37592076089929 1.03409839935509e-06 0.228279834127632 0.454352340418501 0.181668962416161 0.130387390510653 0.0583803944972028 0.0633418111218749 0.00599980698298319 9.30885898764444e-05 0.757415349585894 0.0199863585581055 0.417036911761878 0.577072261383822 0.00095879376362884 0.143112438476457 0.0178544847018867 0.859715502382163 0.084219589186652 0.000553660955791457 0.444887367262122 2.52179132362862e-05 0.148338904208561
Thermodesulfobacteria 0.00277717302129332 0.00261597590602736 2.22044604925031e-16 0.019216003461034 0.236567691601871 0.0918257286107411 0.103456402699841 0 1.98978611365419e-11 8.74229230940493e-06 0.0100505793074457 0 0.0193402005873433 0.219822225674839 0 0.919644716740092 0.0283198430152258 8.88178419700125e-16 0.450034702161597 8.08670468588346e-06 0.335056069977889 0 0.0342686538660035 0.0916009600726968 0 1.88475689277823e-07 0.997938542926491 0.0340098142732614 0 0.464088413837634 0 0.395658457139541 NA 0.929589983219532 0.218000385135935 0.348341831050419 0.336501615823006 0.121356039263932 0.0535108069933616 5.03375119365046e-13 0.378109513979339 0.0053570774062397 0.0208202835966964 0.890444128529664 0.0547759157776819 0.0571363063928927 0.16867941404477 0.102531041356709 0.165906796238137 0.0750680530249745 0.0418403141962203 7.83600611726776e-05 0 0.0761587992634034 0.19287685388841 0.0126718862101174 0.00691244914291866 0.00757316508124228 0.98763935854683 0 0.422231569483019 0.806463478559097 2.47730724822759e-11 0.386025428549541 0.318764993698301 0.598279882560385 0 0.0139123049993526 0.0497793095344887 3.10862446895044e-15 3.84102728916424e-05 0.655575571906716 0.0173275723792339 3.95290773398393e-05 7.02993219192649e-13 3.4647396063292e-11 2.53392982769718e-05 0 0.339098435344884 1.3944401189292e-12 0.836380179521563 0.51569219140102 0.0692285462145663 2.62012633811537e-14 0.79292180041839 0.386911904619202 0.0296858069836192 0.268354511570891 0.085987953807201 8.83198455481349e-07
Gemmatimonadetes 0.00302386201007598 0.0026626146769777 0.644560387856065 0.569329722287155 0.640337655277202 0.00256633691910202 0.438291546486 0.640988324972522 0.894600504911538 0.180165280605289 0.426934202866075 0.479784106270241 0.826062220817808 0.39175309186918 0.370977582646052 0.263903441151452 0.0300645272647186 0.339327202132131 0.175568605491271 0.260791995614061 0.0470996079849044 0.454795275571304 0.0127253783944599 0.145916305008275 0.894191178225556 0.317693040849341 0.115107349602749 0.691039080179204 0.0763439963328163 0.137396795191573 0.658131748618997 0.00275239499052793 0.929589983219532 NA 0.0669979475231597 0.00145384931484571 1.26499690722426e-08 0.0231834306759209 0.00156023501997149 0.735331340547867 5.06261699229071e-13 0.0676500516922842 0.00176539185334512 0.00170019289569279 0.420028434161234 0.737439360344073 0.529173746442656 0.0341619991901356 0.83094688810605 0.442427903276847 2.77981659713156e-06 0.244558675058288 0.553257210128728 0.0329394428961347 0.524888609620465 0.443495819466119 0.782447681567559 0.834105142193156 0.217602685573932 0.000513192108412941 0.076476988521029 0.0290039848965422 0.0482389992499765 0.140659931756787 0.698571042026286 0.773894759807948 0.6566040816521 0.0332491774134485 0.790219236926825 0.246367635807897 0.215903164784969 0.185337949020368 1.91508683800024e-07 0.550951389061746 0.0389706753999497 4.78101154666177e-07 0.37573478221742 0.309507390541913 0 0.18636000854066 0.0312386618110811 4.9826809345177e-13 0.00914981478585331 3.90888606283113e-05 0.452398746545858 0 2.35751768440373e-06 4.25315325180975e-08 0.035842645322238 0.57742038236861
Proteobacteria.Betaproteobacteria 0.356816208652026 0.372414634438208 0.288582203857321 0.769452057743477 0.934409763988776 0.0266573257142193 0.937886055573213 0.244296918390877 0.303854077648876 0.108171660594143 0.454903724413802 0.374597192701693 0.536505904460451 0.440557348915857 0.210113524932811 0.0502786705447003 3.10862446895044e-15 0.0806143236245709 0.625220008373573 0.398751444391494 0.190560737653061 0.0948906106010612 0 0.743723194646578 0.267041339699041 0.70812267671205 0.664591417020392 0.864594644327354 0.986974959622028 0.0726257130138745 0.216489267211001 0.339098300765309 0.218000385135935 0.0669979475231597 NA 0.30176785144064 0.198170633471552 0.387858340822818 6.33590953924568e-07 0.134883213188424 0.182360730731023 0.0885038688476896 0.0618014782169316 0.224388830861885 0.202456047935126 0.171532001719741 0.885812723283199 0.613270151308079 0.826658321034492 0.936732600977649 0.0208898461110141 0.86093700089563 0.251811166984314 0.53223333918606 0.9432257390506 0.487631184049381 0.119324074050075 0.462583546770889 0.830915423367833 0.483833335693179 0.00602687074043118 0.68078585376774 0.00209996396674761 0.619076712837328 0.0976548897899381 0.210279804670753 0.12601203920875 4.6251891205884e-12 5.16243074597522e-05 0.479766881233291 0.760710294143303 0.840013306059939 0.0284469145032418 0.17707954960722 0.530427820347119 0.679565022794202 0.255850202033209 0.133172665376962 0.0410838900687209 1.08193454195771e-11 0.37528237289654 0.960506751092367 0.31596113166863 0.623111686401802 0.000384154995911823 0.0881046762279447 0.164517942483293 0.00476255702501671 0.0644419617708099 0.0241650291614213
Firmicutes 0.213768561716642 0.293587542513092 0.996290965137188 0.259231283963916 0.00946631780022589 0.870664847139551 2.30826143088336e-07 0.16509015129347 0.870857172267922 0.165370631705665 0.135701175366269 0.00178942669971072 0.803226765506004 0.0788086949409257 0.796492686976564 0.133984268279763 0.121143425465319 0.121751288168049 0.329223203832324 0.39934357030656 0.0939450508790336 0.802823939794052 0.0600318068580981 2.4722460156168e-05 0.00289885156134417 0.038356446952454 0.58252232245787 0.871268973106358 0.0386300215709212 0.175188595260416 0.17688750305191 0.861883744210836 0.348341831050419 0.00145384931484571 0.30176785144064 NA 0.0357969423424562 4.19664303308309e-13 0.0230674448752819 0.277351164166902 0.0853994597577437 0.0184442430344616 0.448792598221634 0.0607546819610993 0.700667073416765 0.0906762500532081 4.83066174568059e-05 1.01456181234028e-08 0.502426252492767 1.95986043647345e-05 0.514693130519097 1.44033048510295e-06 0.0965775272171328 0.000101521309396002 1.62536122294554e-06 0.149209378608631 0.0238425333014427 0.44905301170831 0.467500023915606 0.404848472460182 0.722339966748704 0.00527708801081239 0.0637074282716967 0.315700614467703 0.7223528163181 0.0365487688426978 0.391222629474657 0.0408120306921655 0.849050273764411 0.000299959650628789 5.02088746199281e-05 0.970153915908152 0.0226389951457633 0.0543455551234202 0.131279389985182 0.0860907661559018 0.0138750480362435 0.413810159171458 0.0202568604112168 0.947892452691097 0 0.589317409500922 2.77169818208023e-08 0.442328997328908 0.911141474169357 0.0121105189140227 0.546969103226421 0.00851918742496061 4.31485442931034e-07 0.379273820550304
Planctomycetes 0.504653548367218 0.428370758287528 0.0516900230530739 0.480544217560902 0.491128844595276 0.0366423101205475 0.405858112001554 0.0375432749715559 0.132482156962688 0.766804318971385 0.282195885686055 0.0241386866983937 0.497429452711357 0.00561529987672715 0.0901803748084746 0.398046610416279 0.363635516635217 0.102508967511879 0.797436620227413 0.649011417446971 0.632308554260796 0.152679043134982 0.23717675118541 0.0108613927161929 0.0205751309072977 0.418687199098821 0.454806174531858 0.266447777284106 0.000579054248883271 0.465466171461368 0.057450671904105 0.156518508219372 0.336501615823006 1.26499690722426e-08 0.198170633471552 0.0357969423424562 NA 0.316624997278611 0.000145588247337347 0.872606477973343 3.08776835211688e-08 1.14255570893285e-06 0.464494039722097 0.180762717674586 0.2329837557644 0.0397826224914448 0.405815805384464 0.645561430825049 0.442818924738034 0.468756868061886 0.00291837937860517 0.162250131247453 0.0357608137481049 0.0542062590153711 0.554281944055306 0.307285606249372 0.00208016078026851 0.422454506527312 0.155180133752168 0.000643300580168482 0.00132962190225228 0.158454097087972 0.0120950006074696 0.691602387366747 0.0252573783081635 0.00959563380386941 0.724167755609751 0.518918092696666 0.173775309640205 0.067844647435312 0.647675789603176 0.188662522681623 0.01454189142963 0.363576140240222 0.285257041210846 3.22714832634574e-08 0.947531772471947 0.631739036538888 5.71384512149109e-07 0.0301597643984191 0.00625722187228339 0 0.59613149426075 0.000779790011977255 0.00816168969649445 5.65893067516754e-07 9.99414502267371e-08 0.107240814872401 0.29495545306497 0.344565775670789
Cyanobacteria 0.563984100001793 0.616182597475669 0.558219469676049 0.472203632698851 0.663318622046071 0.177310340213013 0.550565167098017 0.460683486649076 0.576602319384586 0.262660146900269 0.430281627757789 0.359255672931908 0.558562152041942 0.0588506181183532 0.416946503433409 0.206527753326841 0.358096520600996 0.144918802994833 0.604589487967127 0.0935433097036065 0.137522454239076 0.189856670493834 0.441513852323697 0.314919946024481 0.281679196812322 0.163465913060541 0.6832706757293 0.409774380776795 0.0706941303124795 0.844685487349517 0.0903197486086418 0.116944102092159 0.121356039263932 0.0231834306759209 0.387858340822818 4.19664303308309e-13 0.316624997278611 NA 0.12956964861745 0.00367298122156612 0.185456936601694 0.225385818728589 0.00286218284894613 0.778747216338097 0.0382630754822597 0.488224730982145 0.611642360528099 1.29829480499666e-11 0.769040530448369 0.509648507908777 0.197101130690213 0.449430551130433 0.442771748082838 4.14346036783364e-05 0.609336782026528 0.456977389809966 0.331942728591574 0.55481567383654 0.0457373552370492 0.300571358218568 0.209401475610197 0.217789893361821 0.181693835623604 0.573710788604471 0.247412953528335 0.27178623046392 0.133212807935637 0.361207567268939 0.393412712314898 0.327885713217558 0.334405057654206 0.81764814460178 0.262063425324157 0.0754226480517048 0.324986994836389 0.509426926890115 0.00318602813806979 0.173610373844629 0.081013030260072 0.0663597468910035 3.99680288865056e-15 0.510941875860594 0 0.0529232391177894 0.0197838565357564 0.0743780447869353 0.107786523107877 0.00256813799383071 0.183881401717581 0.0825872222979884
Actinobacteria 0.000298852849729192 0.000426993117348395 0.00321462196889444 0.0714716624434821 0.369157423809994 0.0420255398234732 0.163154764728981 0.0805901755995806 0.116461127589015 0.198595363317001 0.995045040611075 0.180741726102533 0.355353989362374 0.111022513007849 6.11769700695763e-05 0.0105357634459995 1.16069891209492e-06 0.000284488756214341 0.389620121280838 0.461983911116448 0.854664385424296 0.0238397045281613 1.57316822679832e-07 0.92229130058333 0.0381384340692521 0.623323472648435 0.146540714291196 0.730595896012971 0.392937746673191 0.25243977262472 0.0123511041364615 0.129435191126643 0.0535108069933616 0.00156023501997149 6.33590953924568e-07 0.0230674448752819 0.000145588247337347 0.12956964861745 NA 0.598198575227446 0.368510207042462 0.101970374842642 0.145817724837517 0.0111827093889787 0.725311807825008 0.580155638767786 0.235937133354467 0.114976588675051 0.425778174210095 0.130245956576395 0.0741568140916979 0.679482413609309 0.080244523748082 0.265044832321393 0.217327615122029 0.946262239752536 0.400605843769068 0.465991100687164 0.188757328325239 7.6203457092916e-05 0.00815563759599147 0.144550379781974 8.08541315766576e-06 0.347535380694236 0.0425841830886609 0.745574391847701 0.0966076982265867 2.40497253201077e-06 0.0461892268775919 0.688420252323212 0.322899778679918 0.129070353719829 0.533400890325331 0.136095406700887 0.375369497273497 0.0258230166089022 0.0423003421810593 0.604451850677455 0.980920700208363 3.89432848191262e-08 0.0372177210401157 0.185858737340416 0.0717524797996336 2.30500770448394e-06 0.000221678867321273 0.714555994254879 0.452626884734256 0.182044179783694 0.00132130054989066 0.55710737008816
Bacteroidetes 0.0357469516125088 0.00872193982233438 1.57685079877901e-05 0.124997524704884 0.0367912850207381 0.771771482881694 0.0120479455526556 1.33614962427586e-07 1.2155542226111e-05 0.0115058283633949 0.309755636435275 4.72079757507515e-08 0.388818753204734 0.0467647433080005 5.11580255779798e-06 3.87845839000533e-07 0.000107563169322367 1.42386555790353e-06 0.0393802323256252 2.08721928629529e-14 0.212609085700786 1.69365287439049e-06 0.0001204529717036 0.00141673615100535 2.92001312018897e-10 7.79089154079315e-07 0.298088429699533 0.844389871515211 2.74891220897189e-13 0.380966110700633 6.21724893790088e-15 0.0273060388971742 5.03375119365046e-13 0.735331340547867 0.134883213188424 0.277351164166902 0.872606477973343 0.00367298122156612 0.598198575227446 NA 0.967861353087102 0.366521892100655 1.25815874341129e-06 0.000782068706842942 2.18991864862073e-05 0.852958361098183 0.0192366177828038 0.00394971429649837 0.806022592737855 0.00658674442314022 0.816386630261211 0.000654361553651839 5.70663001298044e-08 0.00202374732274446 0.0287473000064626 0.328971937358838 0.365210481427585 0.455175542103162 0.00188578624073266 7.15275934888293e-05 0.000263875886287845 0.567998465182976 7.98141964626353e-05 0.040331781057134 0.319160641023543 0.626636176692727 1.97088675069068e-06 4.76888442046963e-05 0.604844623093843 5.01651165052408e-08 0.000204360781864033 0.809569015977705 0.76038864091536 0.0094498073346645 4.72936389850354e-06 2.23078363936757e-05 0.0132862187611209 0.00154592347219662 0.557095784328208 0.000196067705102276 0.714279039778724 0.59235263133088 0.00277801024475632 7.13904936500143e-06 2.11030606322993e-08 0.637053654878271 0.0106162129580372 0.00357205703227215 5.70182943970821e-07 2.7037116256956e-07
Acidobacteria 0.490095162665634 0.479093385815465 0.616280017909482 0.413144316190517 0.594001522606269 4.77053325731447e-08 0.380122869534953 0.528167138182012 0.720569543093961 0.93501299053983 0.841220296099878 0.354799416930695 0.553395972811797 0.0867902973375272 0.917712367132495 0.297049867294694 0.189134020165231 0.334414256719558 0.992207994899218 0.216098025534561 0.593382184547638 0.68980702328723 0.262600319906903 0.388775665492982 0.482208201894045 0.435930446988479 0.821165797932924 0.495865565866421 0.417106361663911 0.98293606358498 0.48718569798653 0.397647562642708 0.378109513979339 5.06261699229071e-13 0.182360730731023 0.0853994597577437 3.08776835211688e-08 0.185456936601694 0.368510207042462 0.967861353087102 NA 0.0828114899297385 0.000684519584244647 0.0966239621751215 0.137609715593213 0.329843671546581 0.485562616624845 0.315463720756094 0.713588177336147 0.39362129155416 2.34643415808478e-11 0.294047948989573 0.479487786449733 0.241411897004418 0.443182134054975 0.828509798371489 0.214761815227129 0.581874211971994 0.293958888473316 0.00463100981555065 0.207662042985689 0.213964329469533 0.354030596762266 0.960137351981953 0.0890163544503746 0.204185079782437 0.644717556876326 0.251070905195427 0.533110611674442 0.278412841073793 0.317590505794274 0.689311076303539 7.00280232024397e-07 0.0649335196462999 0.030729760822465 8.08055284018394e-05 0.734940263875315 0.395957117412648 0 0.195088214705841 0.339047667560713 6.66133814775094e-16 0.187250060116178 0.0128878109468804 0.598072113553141 0 3.23371684984863e-09 3.76943409818864e-09 0.232648113421645 0.550825189314048
Proteobacteria.Alphaproteobacteria 0.000131285488613742 7.02339506397642e-05 0.04088951974961 0.884867087424319 0.0689894434841476 0.265135379556162 0.0121416469032731 0.00188743966176164 0.0242471268178939 0.274515773023936 0.958547149379549 5.03787088554919e-05 0.760678744053937 2.32177419512425e-08 0.00056305883720742 0.0149557596984882 0.876838406687757 2.34040108182398e-07 0.315925264913954 0.13976355252581 0.199661821955208 0.00341616137495349 0.88168364542025 0.000411435862931908 2.76240597063548e-07 0.076347055319161 0.250606512382926 0.00908230074533134 0.000596656605571955 0.118990544314593 2.40788124035163e-05 0.00843424196398801 0.0053570774062397 0.0676500516922842 0.0885038688476896 0.0184442430344616 1.14255570893285e-06 0.225385818728589 0.101970374842642 0.366521892100655 0.0828114899297385 NA 0.828901847508515 0.0143883217668672 0.0530437012429654 0.0133212933326223 0.00962955752224004 0.801678825658559 0.307240083686054 0.0109598351001203 0.361720769109992 0.00547780442410684 0.00151197022922922 0.159403951869962 0.0500916505829352 0.876709912651373 0.00171011632604401 0.543591766836932 0.000169163937180805 0.000129128488366437 0.0103645504082879 0.111299045299644 2.99862378705384e-06 0.228656167280429 0.0668981776208857 0.0259440994572253 0.000519838627070168 0.532615611359345 0.286016651104553 0.00173060893290788 0.0304343445035542 0.22923070287751 0.660249141217009 0.0495374155763733 0.000195991290193653 3.03190361705674e-09 0.574633915755616 0.814470112574723 0.185245891724346 0.000361410003906215 0.00744314340711227 8.09940128987385e-05 0.174200714804135 1.58002302219629e-06 0.00133842776381421 0.201679324691647 7.31554949950919e-09 0.507791396818675 0.448349194897656 0.262921135013012
