Candidatus.Falkowbacteria Chlamydiae Fibrobacteres Candidatus.Latescibacteria Candidatus.Parcubacteria Calditrichaeota Tenericutes Candidatus.Kariarchaeota Candidatus.Bathyarchaeota Spirochaetes candidate.division.WWE3 Candidatus.Rokubacteria candidate.division.Zixibacteria Candidatus.Schekmanbacteria Candidatus.Dadabacteria Candidatus.Krumholzibacteriota Candidatus.Hydrogenedentes Nitrospinae Euryarchaeota Ignavibacteriae Deinococcus.Thermus Thaumarchaeota Rhodothermaeota Thermoplasmatota Lentisphaerae Kiritimatiellaeota Candidatus.Aminicenantes Candidatus.Eisenbacteria Unclassified.Bacteria Verrucomicrobia Other.Proteobacteria Nitrospirae Thermodesulfobacteria Gemmatimonadetes Proteobacteria.Betaproteobacteria Firmicutes Planctomycetes Cyanobacteria Actinobacteria Bacteroidetes Acidobacteria Proteobacteria.Alphaproteobacteria Chloroflexi Proteobacteria.Deltaproteobacteria Proteobacteria.Gammaproteobacteria Candidatus.Falkowbacteria.HOST Chlamydiae.HOST Fibrobacteres.HOST Candidatus.Latescibacteria.HOST Candidatus.Parcubacteria.HOST Calditrichaeota.HOST Tenericutes.HOST Candidatus.Kariarchaeota.HOST Candidatus.Bathyarchaeota.HOST Spirochaetes.HOST candidate.division.WWE3.HOST Candidatus.Rokubacteria.HOST candidate.division.Zixibacteria.HOST Candidatus.Schekmanbacteria.HOST Candidatus.Dadabacteria.HOST Candidatus.Krumholzibacteriota.HOST Candidatus.Hydrogenedentes.HOST Nitrospinae.HOST Euryarchaeota.HOST Ignavibacteriae.HOST Deinococcus.Thermus.HOST Thaumarchaeota.HOST Rhodothermaeota.HOST Thermoplasmatota.HOST Lentisphaerae.HOST Kiritimatiellaeota.HOST Candidatus.Aminicenantes.HOST Candidatus.Eisenbacteria.HOST Unclassified.Bacteria.HOST Verrucomicrobia.HOST Other.Proteobacteria.HOST Nitrospirae.HOST Thermodesulfobacteria.HOST Gemmatimonadetes.HOST Proteobacteria.Betaproteobacteria.HOST Firmicutes.HOST Planctomycetes.HOST Cyanobacteria.HOST Actinobacteria.HOST Bacteroidetes.HOST Acidobacteria.HOST Proteobacteria.Alphaproteobacteria.HOST Chloroflexi.HOST Proteobacteria.Deltaproteobacteria.HOST Proteobacteria.Gammaproteobacteria.HOST
Candidatus.Aminicenantes -0.0779606842122786 -0.0710878686885959 -0.0796639974406236 0.325635496557279 -0.0465195718128498 -0.113295737387507 -0.0738514053334414 -0.0980017118490469 -0.0710867817256815 0.109563014174138 0.416857172740573 -0.118518516036596 0.334542716446572 0.107458179791347 -0.102237693231648 0.182144945465463 -0.0913169034066197 -0.135003871164299 0.638865810549464 -0.183500558456562 -0.117953815174204 -0.13296868339285 -0.0752939064115342 0.301431257322764 -0.141138405715871 0.228833434698731 1 0.39570822096018 0.0254804321378942 -0.203169103394001 -0.0877109513051134 0.462557846755664 -0.000267193445084255 -0.161871649730451 -0.0448171972398672 0.0568027012122812 -0.0771810369740844 -0.0421756861085649 -0.149303639761645 0.107298413949601 -0.023373736870414 -0.118394780801777 0.346855189978903 0.638504877208613 0.0224383273681411 -0.0678658454942949 -0.0634059685051378 0.0824170037937111 0.561842791305947 -0.0755390613215454 -0.100157885823744 -0.0953397118319356 -0.101668014050565 0.0715881862287404 -0.0621423365928647 0.436749707163602 -0.0920420129451303 0.352117397626644 0.215376140856598 -0.12400871256426 -0.0988244247254032 -0.130321705574363 -0.165189793418487 0.628350887890253 -0.0958951237321389 -0.0874171760171628 -0.116802787767769 -0.0892728787832415 0.390792201194989 -0.119600959724353 -0.0966641955087384 0.840047680407059 -0.0235998677304026 -0.115419049406553 -0.190670634680107 -0.191473082439644 -0.104749471973882 0.138302603458275 -0.0934651112489139 -0.0844884761390735 0.043176267665707 -0.0553552883986084 -0.0431335430248876 -0.224051448700552 0.0217339979443452 -0.0795578907734572 -0.0841665979852217 0.0524559327168126 0.471711944261818 -0.0319715587120924
Candidatus.Eisenbacteria -0.00914324210950129 -0.00422178807334718 -0.0341869979882393 -0.214178225722469 -0.126123363475721 -0.157164767645706 -0.199083337865844 -0.0990655408393383 -0.01662666352135 -0.0529891795878621 -0.084594176241687 -0.174949194765996 -0.143381652744677 0.449112036256583 -0.0676982018874821 0.0391377677695198 0.0682977195785939 -0.115726299223449 0.607239312619949 0.0116708527727223 0.302088034612053 -0.201004097307709 0.0891329969931278 0.214609487517321 -0.182730283786325 0.0830758806351502 0.39570822096018 1 -0.210866883297987 0.085549275075951 -0.135132604892679 0.433717462877877 -0.216628447879716 -0.0410851564227192 0.0176341232408764 -0.0167571872055874 -0.114546267997805 0.0850907406685234 0.0355985169999851 0.0202967076212279 -0.0703404890368155 -0.264967528746541 0.349229134035614 0.516680804956406 -0.113937374533025 0.383529683821603 -0.171905580826835 0.140174938786258 -0.0737980324990477 -0.211555307177087 -0.140434814413991 -0.22447557062276 -0.110980256401637 0.06996825800953 -0.16847963555777 -0.0877645088463688 0.471116487217729 -0.136318048348398 0.186847340843855 -0.1089595625964 -0.183854031825086 -0.149266531794921 -0.107357782737556 0.607934972937142 0.235574177127691 0.39616059237183 -0.239856242750986 0.104128401640754 0.566487529605843 -0.210711388224393 -0.187754128774076 0.12812095242068 0.168408934760918 0.0936789489064526 -0.238967825533318 -0.264410660463673 -0.00617311487746637 -0.200047933794631 -0.0619941389383564 0.0252745594080175 0.00808562389114369 -0.195289425534349 -0.111812610134915 -0.111906298897495 -0.0715903042849982 -0.0389875889757072 -0.230399191763421 0.158505908871574 0.282713759433159 -0.244516419577462
Unclassified.Bacteria 0.209964509036766 0.235736988838548 0.490448605351536 0.324164833196452 0.325113950128408 0.0995622780857615 0.421563165267665 0.639119284814068 0.452999323507782 0.227184654334329 0.258912655923433 0.718030248060317 0.3625283304686 -0.149259638222677 0.503050081639293 0.130102633195145 -0.249289570366917 0.638456036406508 -0.0484837474136666 0.487133466808173 0.148152690384628 0.55902437195937 -0.261114023376605 0.287339476350292 0.765209205263721 0.459784460947802 0.0254804321378942 -0.210866883297987 1 0.0951106491202539 0.719570530705823 -0.127637795788423 0.723850627678696 0.181756138636136 -0.00168829792782802 0.211452122361676 0.344896375136212 -0.185297092024859 0.0881768886631659 0.659467737478527 0.0837700740276382 0.344133762733774 0.325129575002435 0.0116563839105637 0.0885619885351778 -0.138990546948493 0.340375800222685 -0.194510389734696 0.172407312045693 0.427290714263994 0.0422933648484584 0.545087730743607 0.652392884913833 -0.130861181516406 0.342922058299375 0.260218678887144 -0.225046721299052 0.337715574478319 -0.0710837386656948 0.495215834695194 -0.0432465613135624 0.133783383883872 0.579095896960271 -0.0527436918134759 0.123800859587516 -0.0513382901140171 0.550146579813826 -0.304653823655528 -0.192374855710713 0.711383376493043 0.499621501659083 0.0482543491257307 -0.0866639483162364 0.333242764824144 0.482179291861657 0.659973562326738 0.220397828939691 0.443116282715438 0.131789067973137 0.488333381124102 0.198965029433826 0.188933805313861 -0.216900338014885 0.546027582668125 0.212690835858011 0.0838724763024596 0.000234042870402015 0.24576375742246 0.310458152446509 0.376723474313628
Verrucomicrobia 0.028372145297897 0.0420536441351123 -0.0785729359946517 0.0522703327694927 0.187768667045594 0.235664351219014 0.279733021346573 0.0055697856584679 -0.064691003926066 -0.140867473268207 -0.134303788362075 0.159110533720568 -0.0643644565373239 0.0159558145311584 -0.071398162318018 -0.135271479900127 -0.170758994435959 0.136998084041564 -0.179677618171437 0.322736345189685 0.620515261754511 -0.0572044616200636 -0.192759651706576 0.0788353430559015 0.167851135497025 -0.0308406757275913 -0.203169103394001 0.085549275075951 0.0951106491202539 1 0.0262676467104446 -0.274444862317305 -0.0756061987792974 0.152728493085319 -0.184061676967295 0.139517321182263 0.0753739269401905 0.020257660010575 -0.117941047552894 0.090419477629223 0.00221188646616424 0.160186290633695 0.334452186087353 -0.135351186642647 -0.286670007489317 0.501083553679043 0.305369107128083 -0.0200139114610363 -0.0933743436020904 0.290133049968174 0.237131169937833 0.251280270905361 0.0232578085980711 0.0453973596388463 0.228223805558843 -0.129663325470767 0.51859957974731 -0.109213948206459 -0.366788672978012 -0.0155187977693189 -0.11105755417192 0.19447706940467 0.0647004757005408 -0.189584171615528 0.521760411177441 0.577648980325632 0.0217481511045129 -0.207304480457477 -0.266571568335269 0.14004556528759 0.137758157195714 -0.173708192433061 0.148255913435437 0.102647686716618 0.237983183212489 0.119916158606887 -0.114271960034179 -0.202759376966453 0.141338329248247 -0.0473582197687743 0.158121199931419 0.0187808628624536 0.0140783754799544 0.11740727761271 0.162218168471778 0.141924400086688 0.114633333878943 0.351220804131168 0.0286138301098246 -0.26391853906315
Other.Proteobacteria 0.453596191771468 0.455115452952248 0.680058747226516 0.0734085074387943 0.163217213011465 -0.153866661778263 0.23698247725709 0.775695960898017 0.634849958829363 0.498997145731228 0.137871346645191 0.734806775739625 0.0649785311430028 -0.155581619452248 0.78521658301687 -0.0213460895805225 -0.216282460667931 0.810703271161397 -0.0198263739249271 0.560695557133546 0.0883088654251122 0.862384827199799 -0.218153824206569 0.288774934885582 0.858313792368526 0.531216354551455 -0.0877109513051134 -0.135132604892679 0.719570530705823 0.0262676467104446 1 -0.000296135587317823 0.89955826773458 0.0457373481039716 0.127293920733557 0.138975344646264 0.194595415520364 -0.173822314306132 0.254469270087255 0.691631356939797 -0.0717604336367991 0.416716537722051 0.277580689174106 0.0423874266035242 0.242894182607819 -0.173029961453052 0.178804632377634 -0.200678319531828 -0.053686810481767 0.225373688238576 -0.209234143923914 0.398949512741199 0.785204664964788 -0.151705366987439 0.195440817325775 0.116910729637455 -0.248886571450256 0.0817723568052138 -0.0150873517103921 0.695457217740041 -0.125833013974774 0.0351057797319657 0.726766446495538 -0.0260670258028284 -0.0939816357784337 -0.0394556886800089 0.846514688051314 -0.244126649420219 -0.145330285231746 0.694029548428856 0.453405746219633 -0.112623301251816 -0.238942669437242 0.269163756658889 0.60701803494868 0.710822325657526 0.501190372296972 0.616766908499278 -0.0918841749454529 0.724175407396824 0.056634049995503 0.038129728922523 -0.211887916498185 0.710479603776341 -0.058804175498505 -0.0787712904354085 -0.197913368302855 0.09929008594268 0.176382934578559 0.540110970880765
Nitrospirae -0.0230048687496891 -0.0117349131108452 -0.0404095317541569 -0.137350353449274 -0.0800373770251795 -0.0639286964219108 -0.129685426864504 -0.0727665270179352 0.0140432705502474 0.060440061981636 -0.00464362814204902 -0.129776954666741 -0.10546662591866 0.273892077804278 -0.0486138128508346 0.246928764979313 -0.144484242895545 -0.163597188816113 0.736584124991551 -0.169872482502898 -0.236137408460724 -0.115268809066512 -0.139299415614066 0.344625461395858 -0.128508649126189 0.377029841844681 0.462557846755664 0.433717462877877 -0.127637795788423 -0.274444862317305 -0.000296135587317823 1 -0.087672952175269 -0.302360100205964 -0.0986198461081152 -0.0179906599551047 -0.145745314282149 -0.161069087203637 -0.155854329527658 0.225309265776995 -0.0873058278539778 -0.267436662401007 0.267480414947368 0.771740414739253 0.29502702101341 -0.119821011105446 -0.116110345875993 -0.152109441847725 -0.0497011757912661 -0.136991027018068 -0.0845576468893448 -0.144070398045379 -0.0799140634945637 -0.1652775760011 -0.109949031880453 -0.0143745701684115 -0.0991841214832786 -0.0977356376385001 0.47331717671058 -0.107824168732065 0.0525196321332777 -0.0130406169984919 -0.16749528162422 0.773292454703899 -0.206312207844159 -0.164931111280193 -0.124824843481805 -0.0913773182496335 0.474587070704657 -0.124114306350497 -0.0772584882711607 0.137470181807182 -0.155472895758735 -0.193888542212214 -0.1902646033915 -0.278521650821019 0.388178397453398 -0.0319348818294265 -0.237166176086744 0.0837825199986071 -0.0576241006856983 -0.331789609695063 -0.150568259662934 -0.241323190620646 -0.0182759777904571 -0.17715554313001 -0.34603481233031 -0.0788837003979515 0.415782638558484 0.148649212735462
Thermodesulfobacteria 0.302096893289103 0.303848546849303 0.715606254761046 0.238622242067857 0.12194762662044 -0.173027004854937 0.167208129881333 0.788096711543947 0.617912148000106 0.436522119887447 0.261552376161177 0.719259420601999 0.238384140572683 -0.126382975504672 0.823148002635246 -0.010432533192549 -0.223888060942835 0.706997575632214 -0.0779974954992487 0.437995735554011 0.0994442996049638 0.850625982165748 -0.21632329955985 0.173145047151202 0.790777746337016 0.501964166227886 -0.000267193445084255 -0.216628447879716 0.723850627678696 -0.0756061987792974 0.89955826773458 -0.087672952175269 1 -0.00913779145126601 0.126879690536948 0.0967575338317592 0.0991487468518007 -0.159180331154396 0.197699090218126 0.6539721597997 -0.0909608410862297 0.282114456083936 0.23564331020339 0.0142441390947679 0.1966826264084 -0.194836546495524 0.141630324833181 -0.167651725666825 0.142548662001685 0.182536915293374 -0.208152763004215 0.39196120760476 0.795347207979699 -0.181868811572856 0.134051928721067 0.253575096915171 -0.273966321274361 0.270989645458426 -0.00160217197551874 0.728622222722456 -0.0828548866246572 -0.025332105401538 0.615607830551296 -0.0894666505274702 -0.102832779330085 -0.0544473487936679 0.772870966193864 -0.250293081842998 -0.200816884964194 0.697274271801828 0.407151321883719 0.0461024482045133 -0.242416304592047 0.406553634193755 0.650885872383819 0.612044056102723 0.415685459624879 0.798914470271809 -0.0986198187629682 0.644445230403813 0.0213558038922068 0.0671449909839158 -0.186252763194334 0.679815817311166 0.0271438064248461 -0.0893004746051357 -0.222039872013852 0.114093631259266 0.176170056721132 0.477226149832745
Gemmatimonadetes 0.29958556102698 0.303331986773934 -0.0476823243337917 -0.0587972263134044 -0.0482908805729217 0.304407517411701 -0.0800277453745088 -0.0481970027277768 -0.0137005547921258 0.137940372100546 0.0820207765585189 -0.0729819142415179 0.0227233882329501 -0.0883969630621544 0.0923233656459031 -0.115153693401851 0.221540213588981 0.0985733456699348 -0.139395758603908 0.115901935589348 0.203177070620637 0.0771828964876503 0.253427910908105 -0.14953229846159 0.0137540710821196 -0.103059597055807 -0.161871649730451 -0.0410851564227192 0.181756138636136 0.152728493085319 0.0457373481039716 -0.302360100205964 -0.00913779145126601 1 0.187739158802381 -0.320519966352652 0.541016400782673 -0.231595332782989 0.318564967282477 0.0349485603414985 0.653915735569841 0.187300527235084 0.315113703701299 -0.316169297064676 -0.0832474997866671 0.0346596654698887 -0.0650079611333786 -0.216448800133697 -0.0220754813003887 -0.0793091701371908 0.457520866038379 -0.119908010545761 -0.061256775541853 -0.217911445220568 -0.0656842078662965 0.0791242653775984 -0.0285507270504181 0.0216570226189758 -0.126988511107931 0.347952040312538 -0.181675362104205 -0.222953181586037 0.202160314166704 -0.151487040100429 -0.0400321018318829 0.029703446072566 0.045955477726858 0.217536617282571 0.027506340754257 -0.119452713007709 -0.127455135099819 -0.136334717168116 0.501718189307962 0.0616124223125803 -0.211091385674165 0.487289517790023 0.0914127741552835 -0.104808158143704 0.772055049589454 0.136021332338802 -0.2200242450099 0.654064947693214 -0.264719283999979 0.406786898554157 -0.0775923796090739 0.790713315968072 0.460429333947268 0.524091216045544 -0.214508327102153 0.0575715271619692
Proteobacteria.Betaproteobacteria 0.0950771577846711 0.092047548461226 0.109419786172418 0.0303036390468466 -0.00851083894082645 -0.226242347864021 -0.008058838518623 0.119974084470708 0.10603338980559 0.164994710244774 0.0771643947133659 0.0916298824279769 0.0638571746186069 -0.0796336545599243 0.129064579584964 -0.200388717213804 0.69695871420193 0.179216911533438 -0.0504833217613519 -0.0871025571150391 -0.134746259587117 0.171439754185752 0.762286488438574 0.0338000624325831 0.11440512887614 0.0387025165881607 -0.0448171972398672 0.0176341232408764 -0.00168829792782802 -0.184061676967295 0.127293920733557 -0.0986198461081152 0.126879690536948 0.187739158802381 1 -0.106489291851049 0.132487268909211 -0.0891233107981051 0.482712216484502 -0.15370012031053 -0.137254824962069 0.174795367914592 -0.191364161521486 -0.125150553362527 0.131242540625824 -0.140697059606371 -0.0148503064463723 -0.0522322842641365 0.0226442743803187 -0.008208797785131 -0.23551865739302 0.0181152247217308 0.118096372379111 -0.0645267970195696 -0.00736484487942397 0.0716872319546286 -0.160043524550803 0.0758603316476821 0.0220796520580839 0.0723124355724575 -0.278377993250317 0.0425254780590777 0.310195803502828 -0.0513806345972417 -0.170042481809882 -0.129017919004196 0.157243557503915 0.632790052275158 0.400941270083188 0.0729847685924464 0.0314875817085481 -0.0208751403747934 -0.223712981226685 0.138914319488684 -0.0648105727148544 0.0426975117870428 0.117102937252337 0.154369234153863 -0.208910644050803 0.624221093169856 -0.091499068276372 0.00512092592491171 -0.103427102377825 0.0507908454537581 -0.355158113021875 -0.175011397477627 -0.143012947700702 -0.285796678965075 -0.189492503483271 0.23001700897056
Firmicutes -0.128044918530937 -0.108297159243597 -0.000480743568599624 0.116279545142819 0.263576541938836 -0.0168365132293356 0.498826589710768 0.142821311354504 0.0168112585203648 -0.142727556334207 -0.153382437626506 0.314733451754172 -0.0257644194977265 -0.180277109720522 -0.0266652936707172 0.154050949593863 -0.159270127290723 0.159013721423439 0.100645166530545 0.0869936593766176 -0.171925072618264 0.0258182541067211 -0.192655332926068 0.416183884573486 0.300834198646306 0.211743756003692 0.0568027012122812 -0.0167571872055874 0.211452122361676 0.139517321182263 0.138975344646264 -0.0179906599551047 0.0967575338317592 -0.320519966352652 -0.106489291851049 1 0.214560074940936 0.655639128357223 -0.231785579247645 0.111986699854724 -0.176496211820364 0.240132200609316 -0.0782108247739977 0.192124215322872 -0.03973978334137 -0.173633103002831 0.402347148313733 0.543998028827921 -0.0692758715682456 0.420842846192556 -0.0673044795127896 0.468970529813041 0.170583311929111 0.386256338629425 0.466896804855035 -0.148334555562999 -0.230529418924315 -0.0781660719185097 -0.0750317319982668 -0.0859857896190425 -0.0367350114589023 0.282588054090537 0.190006807839149 0.103482495709124 0.036733239247904 -0.21371576073049 0.0884956363083281 -0.209185869308073 -0.0196814472727004 0.361182069541252 0.401530447217563 0.00386935056203406 -0.232495509894636 -0.19702622027554 0.155117501401256 0.17611325830922 -0.250387882253318 -0.0843621123814607 -0.236666320763256 -0.00675858468907632 0.948006605092831 0.0557835117294198 0.530174552503365 -0.0793263079452995 -0.0115408124228568 -0.255153276155147 0.0622283470952071 -0.267103705288428 0.488940780182936 0.0907398915457256
Planctomycetes 0.0689160929367355 0.0817670263607839 0.199197253448125 -0.0728560113371423 0.071113729107672 0.213611733491865 0.0858018170649255 0.212621000919274 0.154641194487622 -0.0306618163472487 -0.110871066474285 0.230058644680743 -0.0700860478875688 -0.28062730970278 0.17389644700599 -0.0872323079304286 0.0937428529346967 0.167662345527002 0.026538897218934 -0.0470426246966564 -0.0494525754575319 0.147093870362523 0.121790502047243 0.258907756673123 0.236085479313538 0.0834870997702793 -0.0771810369740844 -0.114546267997805 0.344896375136212 0.0753739269401905 0.194595415520364 -0.145745314282149 0.0991487468518007 0.541016400782673 0.132487268909211 0.214560074940936 1 0.103286079000443 0.378135862892515 0.0165815977814084 0.528651628508524 0.472906905597984 0.0755377764252198 -0.137753215901433 -0.122877958046245 -0.210242079978189 0.0858095206061341 0.0475382989254454 -0.0792414374719573 0.0748206743240505 0.300636001647517 0.143777347912009 0.214601021297282 0.197137910749703 0.0610989515494876 -0.105287927331573 -0.310466440679563 -0.0828152237140438 -0.146212563223487 0.342208350924097 -0.32297423586453 -0.145074812315816 0.255197801677582 0.0410062555359548 -0.228323647065847 -0.263119271507618 0.0364830295160486 0.0666310862205271 0.139971127796308 0.18717029754636 0.0472343929978765 -0.135319883429943 0.248723539787443 -0.0937544039386759 -0.110172727136621 0.528026825706504 -0.00680543281886046 -0.0495352089715731 0.484399829605161 0.221415402071355 0.277177880239951 0.732898547870298 0.0547668147904731 0.33722988838363 -0.268525274638394 0.484557076862015 0.511585612791493 0.16542561676748 0.107992559635608 0.0975145073611721
Cyanobacteria -0.0596115509118474 -0.0518046818687858 -0.0604938160328892 -0.0742434453203709 -0.0449982224124738 -0.138841047076392 -0.0616720629929008 -0.0761818514485854 -0.0576950950510427 -0.115451958585119 -0.0814302479953829 -0.0945980425971422 -0.0604412480876672 -0.193534526605104 -0.0837987236868372 -0.130077267351397 -0.0948254502307567 -0.149899117610399 -0.053512050782112 -0.172132437530113 -0.152680274863171 -0.134958537113169 -0.0794676334569104 0.103648665025408 -0.110989435840998 -0.143366571858648 -0.0421756861085649 0.0850907406685234 -0.185297092024859 0.020257660010575 -0.173822314306132 -0.161069087203637 -0.159180331154396 -0.231595332782989 -0.0891233107981051 0.655639128357223 0.103286079000443 1 -0.155800338613266 -0.293763421232664 -0.136298168521372 0.12488384192543 -0.301209628425534 -0.0290490198883649 -0.211843689281744 -0.0715897562611129 -0.0524716587685926 0.622348266076928 -0.0303592854929549 -0.0681122284824049 -0.132800926530187 -0.0781012163328907 -0.0792496076177183 0.405571108118037 -0.0528111809033414 -0.0768110885028809 -0.100083603534719 -0.0610168050185907 -0.204419775437926 -0.106751692748153 -0.129264689266352 -0.126937268854041 -0.137462428075917 -0.0581325129536243 -0.119190667213858 -0.113284424560579 -0.154353456865058 -0.0942161339973722 -0.0880887650068057 -0.100922433920187 -0.0995776679025219 -0.0238415166039946 -0.115595452241867 -0.182318868450179 -0.101525839685142 -0.0681478021973121 -0.298033080102414 -0.140024265267578 -0.178985368581288 -0.188171799402177 0.695233642654387 0.0679047434666434 0.811682074252237 -0.198177904523918 -0.237544192692368 -0.182963596802258 0.165172646130967 -0.304387066638292 0.136783505947504 -0.178079974678828
Actinobacteria 0.361271187928921 0.352547208357963 0.29776671851245 -0.184796558993045 -0.0926736519474034 -0.20796892166242 -0.143471483078976 0.179230964502742 0.161279171416342 0.132363044575817 0.000642234859159364 0.137759784160714 -0.0953653139003324 -0.163692705514378 0.397318961073245 -0.259948384751593 0.472640685065039 0.36245621749338 -0.0887942112570762 0.0759617208584202 -0.0189411868825204 0.230533939629415 0.50473514290228 -0.0100878341670224 0.211977408431803 0.0507599339447909 -0.149303639761645 0.0355985169999851 0.0881768886631659 -0.117941047552894 0.254469270087255 -0.155854329527658 0.197699090218126 0.318564967282477 0.482712216484502 -0.231785579247645 0.378135862892515 -0.155800338613266 1 -0.0544594298690596 0.0927984621953986 0.167922022220003 -0.149568465834991 -0.257907318730726 -0.0363254172320012 -0.0571589556780784 -0.12211059416932 -0.161929161994024 -0.0822253308171397 -0.155529416810513 -0.183101073196172 -0.0427091568856941 0.179432486732083 -0.114880713124394 -0.127063859620098 -0.00697034122296175 -0.0867618335516484 -0.0752855297218006 -0.13529113493571 0.39256984255813 -0.268549808749704 -0.150035081958876 0.437998747977457 -0.0969187670784015 -0.207418509200833 -0.0335472668300153 0.170568101796855 0.460078978607821 0.204004200210178 0.0414522789856242 -0.101962457372999 -0.15600104488477 -0.0643435469096139 0.153229844328384 0.0914824449573391 0.227471178081144 0.207697412054771 0.0535324070203289 0.00247317125679841 0.525353196243009 -0.212976670145908 0.136174875929732 -0.18461686319839 0.460824860112114 -0.368388589846655 0.0378105533161545 -0.0775533469585154 -0.137353297431949 -0.32314597884652 0.0606645201150421
Bacteroidetes 0.214616741169359 0.266320637731932 0.425143228186131 0.157660828917444 0.213446517165995 0.0299901689603771 0.255333118464103 0.507218268643881 0.430213982559167 0.256926287385548 0.104754691556115 0.522590936500272 0.0889437955781669 0.203479761223989 0.446515956736445 0.49064789869247 -0.384968385957058 0.469167097245088 0.21066115617257 0.68162809932642 0.128367031093441 0.466187490906549 -0.382431257710385 0.321232593457357 0.588305254236486 0.47930900775867 0.107298413949601 0.0202967076212279 0.659467737478527 0.090419477629223 0.691631356939797 0.225309265776995 0.6539721597997 0.0349485603414985 -0.15370012031053 0.111986699854724 0.0165815977814084 -0.293763421232664 -0.0544594298690596 1 0.00416671905555849 0.0931827338624318 0.471274744032532 0.337153753297624 0.418624973373067 -0.0191660355388067 0.238582630404512 -0.291558061311901 0.025390966858573 0.275527393636859 -0.0240093901376824 0.341770556323329 0.519844680969782 -0.311250354870123 0.223301729176902 0.100697200230067 -0.0934368839815263 0.077118032347091 0.313253914328027 0.393946482523111 0.364256944055824 0.0589996848845518 0.391559556503055 0.209675823053553 0.102749187312746 0.0502770039880432 0.463561069913144 -0.402618839475435 -0.0534743222940482 0.521713780026212 0.370298513167487 -0.0249177212873634 -0.0315312215689811 0.26363531809332 0.447954705851804 0.418254007311169 0.251916321112243 0.318820798461949 0.0606662993544244 0.371266689526264 -0.0378488948535499 -0.0553299892521247 -0.302088036717823 0.440337839929927 0.533986235096199 0.0487652936327195 -0.259688698661336 0.294604839810681 0.484434113589404 0.496356873996545
Acidobacteria 0.071282993590838 0.0730964162891778 -0.0517903938314878 -0.0844820386652905 -0.0550840521984988 0.522439807600859 -0.0905790269431034 -0.0651665684567498 -0.0369792899664541 0.00843239393617609 -0.0207155539875105 -0.0954747946442933 -0.061235395819924 -0.175728228748729 -0.0106842800489777 -0.107527984644684 -0.135177011766573 -0.0995757822086596 -0.00100996668704504 -0.127401501994984 0.0551763921941984 0.0412578095008209 -0.115466335186009 -0.088951843609716 -0.072580765238048 -0.0804396394309719 -0.023373736870414 -0.0703404890368155 0.0837700740276382 0.00221188646616424 -0.0717604336367991 -0.0873058278539778 -0.0909608410862297 0.653915735569841 -0.137254824962069 -0.176496211820364 0.528651628508524 -0.136298168521372 0.0927984621953986 0.00416671905555849 1 0.17795211063434 0.340610413527803 -0.170559904191863 -0.152646810367772 -0.100516784879057 -0.0720274376973346 -0.103532891664026 -0.0379445601098552 -0.0880500858974318 0.616180343044132 -0.108194533856711 -0.0730310248961576 -0.120705599812558 -0.0791785525585976 -0.0223986310237309 -0.127769968912146 -0.0569001943008914 -0.10821437732086 0.286666447985569 -0.129755575952306 -0.127990655033849 -0.0956267470301013 -0.00516886345887404 -0.17451915794023 -0.130745681947972 -0.0476597055564464 -0.118279628328821 -0.0643890882160807 -0.111741110028289 -0.103081318596045 -0.0413273405225692 0.481069257438694 -0.189150978446349 -0.22067529064152 0.391289620704521 0.0350021851766689 -0.0876177593492316 0.818465824693334 -0.13339460466353 -0.0986301347262132 0.70831857157649 -0.135749440319434 0.252984249125497 -0.0544782216740226 0.871820935570644 0.559001148140499 0.557032229858927 -0.122965595041673 -0.0616319079435992
Proteobacteria.Alphaproteobacteria 0.380486893596281 0.394342142642505 0.209107265494908 0.0149741341939221 0.186410223616079 0.114859091593956 0.255064112711533 0.313229128852907 0.229887496987911 0.112645695100617 -0.00537523928899494 0.401458941491645 -0.0314918619792532 -0.532656391720035 0.345608012509668 -0.247723598373151 -0.0160263318911502 0.498611399726937 -0.10343472691312 0.151825873441865 -0.13205196845766 0.295947350638654 -0.0153911512922662 0.353466341893881 0.496019946904172 0.181754279406906 -0.118394780801777 -0.264967528746541 0.344133762733774 0.160186290633695 0.416716537722051 -0.267436662401007 0.282114456083936 0.187300527235084 0.174795367914592 0.240132200609316 0.472906905597984 0.12488384192543 0.167922022220003 0.0931827338624318 0.17795211063434 1 -0.0223466322032574 -0.249100864200345 -0.198079384036848 -0.251823643843106 0.263000210303152 0.0259713276311607 -0.105297780987599 0.258598531869809 0.0941159323086533 0.281411423433895 0.319436433807142 0.144748006103999 0.200548661401321 -0.0160431846558615 -0.316006295226346 -0.0627524199227982 -0.374691558991856 0.380861886578587 -0.260506878116937 0.163567799267138 0.456174450069675 -0.124014740809714 -0.18780657270142 -0.227290762821039 0.347627852473017 -0.0644667764168309 -0.110000211226774 0.315672375596903 0.221057411440515 -0.12386295850743 -0.0454353450200333 -0.20102556770201 0.371275785331279 0.559825035786918 0.0579927551553687 0.0242645463447053 0.136363005530936 0.356655279846084 0.271556793353612 0.391238645791904 0.13983424564645 0.467383448400449 -0.322793552509303 0.131466732053227 0.548365248566941 -0.0684106254277825 -0.078287058376854 0.115389268388503
